pedido_id,cliente_id,fecha_pedido,total_pedido,estado,canal,ciudad_entrega,metodo_pago
6775,2015,2022-07-26,1199.40,Devuelto,App,Iquitos,Yape
6776,1924,2022-02-09,658.54,"En camino","Tienda física",Cajamarca,Efectivo
6777,2252,2022-06-09,8367.03,Entregado,App,Iquitos,Efectivo
6778,1384,2024-07-31,1456.08,"En camino",App,Arequipa,"Tarjeta de débito"
6779,1763,2023-12-14,4971.54,Entregado,App,Piura,Yape
6780,2877,2022-03-05,1153.59,"En camino","Tienda física",Chiclayo,Efectivo
6781,2600,2022-03-22,9032.53,Entregado,"Tienda física",Piura,Efectivo
6782,1889,2022-08-03,21541.20,Cancelado,"Tienda física",Cusco,"Tarjeta de crédito"
6783,1026,2024-06-16,12539.12,Devuelto,Web,Tacna,"Tarjeta de crédito"
6784,1617,2022-03-14,4791.48,Cancelado,Web,Trujillo,Efectivo
6785,1249,2024-02-24,19588.38,"En camino",App,Chiclayo,"Tarjeta de débito"
6786,1506,2024-07-31,7393.41,Devuelto,"Tienda física",Cajamarca,"Tarjeta de débito"
6787,1522,2023-07-07,7109.82,"En camino","Tienda física",Piura,Yape
6788,2076,2022-03-10,8480.20,"En camino",Web,Tacna,"Tarjeta de crédito"
6789,1354,2024-09-28,14648.83,Entregado,App,Piura,"Tarjeta de débito"
6790,1101,2024-06-04,6562.23,Cancelado,App,Lima,"Tarjeta de crédito"
6791,2072,2022-12-31,14254.90,Devuelto,Web,Lima,Efectivo
6792,2941,2024-12-19,10033.99,Entregado,Web,Trujillo,Efectivo
6793,2776,2023-10-03,13742.22,Cancelado,"Tienda física",Huancayo,Efectivo
6794,2654,2023-10-05,1190.08,Devuelto,"Tienda física",Chiclayo,"Tarjeta de débito"
6795,1516,2022-07-20,864.08,Entregado,App,Lima,Efectivo
6796,2834,2024-03-25,4858.29,Cancelado,Web,Lima,"Tarjeta de crédito"
6797,2246,2022-11-16,13507.39,Cancelado,Web,Tacna,Efectivo
6798,2666,2022-08-13,4065.24,Cancelado,"Tienda física",Cusco,"Tarjeta de crédito"
6799,1506,2024-01-18,10334.12,Entregado,Web,Cajamarca,Efectivo
6800,1196,2023-04-30,10872.07,"En camino",Web,Cusco,"Tarjeta de crédito"
6801,1671,2024-05-18,14386.66,"En camino",Web,Cusco,Efectivo
6802,1410,2024-06-30,12129.83,Cancelado,"Tienda física",Arequipa,"Tarjeta de débito"
6803,2236,2024-04-02,2010.93,Entregado,"Tienda física",Lima,Efectivo
6804,2082,2023-05-27,332.67,Cancelado,"Tienda física",Arequipa,"Tarjeta de débito"
6805,2528,2023-12-24,3077.82,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
6806,1389,2023-02-10,10250.14,Cancelado,"Tienda física",Tacna,Efectivo
6807,2999,2024-05-27,10227.67,"En camino",App,Chiclayo,"Tarjeta de crédito"
6808,2566,2024-09-23,13948.33,"En camino","Tienda física",Arequipa,Yape
6809,2228,2023-05-07,7726.95,"En camino",Web,Arequipa,Efectivo
6810,1174,2024-01-24,8659.08,Devuelto,"Tienda física",Chiclayo,Efectivo
6811,1317,2023-12-31,12568.41,Entregado,App,Cajamarca,Yape
6812,1259,2024-12-15,194.09,Entregado,"Tienda física",Iquitos,Efectivo
6813,1825,2024-04-14,1195.55,Devuelto,"Tienda física",Lima,"Tarjeta de crédito"
6814,1021,2022-04-04,2418.75,Cancelado,App,Lima,Efectivo
6815,1061,2024-09-28,8605.35,"En camino",Web,Arequipa,"Tarjeta de crédito"
6816,1010,2022-04-29,19836.00,Devuelto,App,Cusco,"Tarjeta de crédito"
6817,2837,2024-07-19,18714.03,Devuelto,Web,Tacna,Efectivo
6818,1137,2022-09-20,17242.88,Devuelto,Web,Lima,"Tarjeta de crédito"
6819,1594,2022-09-30,3797.30,Cancelado,App,Cajamarca,"Tarjeta de crédito"
6820,1610,2024-12-29,12295.85,Cancelado,App,Piura,"Tarjeta de débito"
6821,1102,2023-03-16,3400.29,Entregado,"Tienda física",Arequipa,"Tarjeta de crédito"
6822,2337,2023-07-08,7676.16,Devuelto,App,Piura,Efectivo
6823,2349,2022-06-24,5032.29,Cancelado,Web,Cajamarca,"Tarjeta de crédito"
6824,2431,2023-03-14,281.89,Devuelto,"Tienda física",Arequipa,"Tarjeta de débito"
6825,1956,2023-04-18,9461.08,"En camino",App,Iquitos,Efectivo
6826,2905,2023-12-09,516.28,Devuelto,Web,Lima,Yape
6827,1817,2022-08-07,14737.59,Cancelado,App,Huancayo,Efectivo
6828,1301,2023-02-02,1967.85,Devuelto,App,Cuzco,Yape
6829,2721,2022-01-15,13776.25,Entregado,Web,Trujillo,"Tarjeta de débito"
6830,2264,2022-06-02,14443.38,"En camino",App,Tacna,"Tarjeta de crédito"
6831,2484,2023-07-12,15820.13,Entregado,Web,Chiclayo,Efectivo
6832,2530,2023-01-24,5742.81,Entregado,App,Cajamarca,Efectivo
6833,2934,2022-04-07,14202.01,"En camino","Tienda física",Huancayo,Efectivo
6834,1138,2024-08-16,5863.86,Entregado,Web,Cuzco,"Tarjeta de crédito"
6835,2960,2023-09-27,4104.94,Cancelado,Web,Trujillo,"Tarjeta de débito"
6836,2623,2022-12-04,1857.59,Devuelto,Web,Lima,"Tarjeta de débito"
6837,1625,2024-10-05,1728.86,Devuelto,App,Iquitos,"Tarjeta de débito"
6838,2518,2023-09-27,8614.11,Devuelto,Web,Chiclayo,"Tarjeta de débito"
6839,2336,2023-04-10,21787.95,Devuelto,"Tienda física",Piura,Efectivo
6840,2355,2024-06-04,8895.12,Devuelto,"Tienda física",Piura,Efectivo
6841,1465,2024-04-09,2655.48,Devuelto,"Tienda física",Lima,"Tarjeta de débito"
6842,2747,2023-04-06,12502.02,"En camino","Tienda física",Huancayo,Efectivo
6843,1070,2023-10-05,24723.93,Cancelado,"Tienda física",Huancayo,Efectivo
6844,2784,2024-09-09,2249.46,Cancelado,"Tienda física",Huancayo,Yape
6845,1583,2024-04-27,33857.04,Cancelado,"Tienda física",Cajamarca,"Tarjeta de crédito"
6846,2498,2024-06-23,1008.70,"En camino",App,Piura,"Tarjeta de crédito"
6847,2917,2022-05-09,2106.38,Devuelto,"Tienda física",Cusco,Efectivo
6848,2156,2023-07-03,6217.27,Devuelto,Web,Trujillo,Efectivo
6849,1145,2024-12-01,11293.91,Cancelado,Web,Lima,Efectivo
6850,1446,2022-02-15,4176.86,Devuelto,App,Huancayo,"Tarjeta de crédito"
6851,1616,2023-02-06,9889.04,Entregado,Web,Trujillo,Efectivo
6852,1243,2022-01-23,15260.96,Devuelto,Web,Cusco,Efectivo
6853,1035,2022-04-16,23991.77,Devuelto,Web,Cusco,Yape
6854,1419,2024-07-23,7038.98,"En camino",Web,Trujillo,Yape
6855,2058,2023-04-13,13608.74,"En camino",App,Cajamarca,"Tarjeta de débito"
6856,2663,2024-01-16,12213.80,Devuelto,App,Trujillo,"Tarjeta de débito"
6857,2178,2024-06-13,4113.96,Entregado,"Tienda física",Iquitos,Yape
6858,2016,2024-01-18,4222.68,Cancelado,App,Lima,"Tarjeta de débito"
6859,1659,2022-11-11,19589.15,Entregado,"Tienda física",Tacna,"Tarjeta de débito"
6860,1312,2024-03-09,1705.46,"En camino",App,Arequipa,Yape
6861,2846,2022-02-21,334.74,"En camino",App,Huancayo,Efectivo
6862,2302,2024-11-17,11167.34,"En camino",App,Huancayo,Efectivo
6863,2728,2022-12-23,15506.72,Entregado,App,Cuzco,"Tarjeta de crédito"
6864,2114,2023-12-03,52.63,Cancelado,App,Lima,"Tarjeta de crédito"
6865,1963,2023-01-07,3054.32,"En camino",App,Trujillo,"Tarjeta de débito"
6866,1272,2024-04-30,1927.09,"En camino",App,Cajamarca,Efectivo
6867,1068,2027-12-31,137.72,Cancelado,"Tienda física",Cajamarca,Efectivo
6868,2212,2024-08-22,13644.42,Cancelado,App,Arequipa,"Tarjeta de crédito"
6869,2256,2023-06-26,14752.90,Devuelto,App,Piura,"Tarjeta de débito"
6870,2107,2022-05-20,3082.84,Devuelto,"Tienda física",Lima,"Tarjeta de débito"
6871,1891,2022-10-17,4745.70,Devuelto,Web,Cuzco,Efectivo
6872,2320,2024-11-03,4006.43,"En camino",Web,Tacna,"Tarjeta de débito"
6873,1671,2024-12-07,1815.96,Entregado,App,Tacna,Yape
6874,2706,2024-03-10,2789.41,Cancelado,App,Piura,"Tarjeta de débito"
6875,2375,2024-05-28,8121.46,Devuelto,App,Arequipa,Efectivo
6876,1786,2022-08-01,6984.52,Devuelto,Web,Chiclayo,Efectivo
6877,1609,2022-07-01,4311.74,Devuelto,"Tienda física",Chiclayo,Efectivo
6878,1328,2022-09-16,25502.61,"En camino","Tienda física",Chiclayo,"Tarjeta de crédito"
6879,2521,2022-09-21,3596.45,Devuelto,App,Huancayo,"Tarjeta de débito"
6880,2610,2023-02-06,17674.03,Devuelto,App,Chiclayo,"Tarjeta de débito"
6881,2367,2022-12-07,7978.87,Entregado,App,Arequipa,"Tarjeta de débito"
6882,2925,2022-06-04,11753.51,Devuelto,App,Trujillo,Efectivo
6883,2429,2023-06-25,302.91,Devuelto,"Tienda física",Iquitos,Yape
6884,1278,2022-12-07,804.76,Cancelado,Web,Iquitos,Yape
6885,1608,2023-10-23,20312.33,Entregado,Web,Trujillo,"Tarjeta de crédito"
6886,2861,2022-11-22,2966.76,"En camino",App,Chiclayo,Efectivo
6887,1024,2024-02-13,16486.62,Entregado,Web,Iquitos,Efectivo
6888,1675,2022-06-19,1367.68,Cancelado,App,Cusco,Efectivo
6889,2272,2022-08-10,25439.32,"En camino",App,Arequipa,Efectivo
6890,2986,2024-09-28,7811.10,Entregado,Web,Huancayo,"Tarjeta de débito"
6891,2453,2022-10-28,7210.58,"En camino",App,Tacna,Efectivo
6892,2330,2023-11-14,829.95,Entregado,"Tienda física",Arequipa,"Tarjeta de crédito"
6893,1310,2023-09-19,2078.73,"En camino",App,Huancayo,Efectivo
6894,1114,2024-03-18,2808.11,"En camino",Web,Lima,Efectivo
6895,2063,2023-10-15,4093.95,"En camino","Tienda física",Chiclayo,"Tarjeta de débito"
6896,1375,2024-07-13,186.39,Devuelto,"Tienda física",Trujillo,Efectivo
6897,1479,2023-06-25,5033.60,"En camino",App,Arequipa,"Tarjeta de crédito"
6898,1690,2023-07-13,10879.59,Cancelado,App,Arequipa,Yape
6899,2704,2024-02-13,22675.05,Devuelto,Web,Cajamarca,"Tarjeta de crédito"
6900,1476,2024-02-02,673.73,Entregado,Web,Trujillo,"Tarjeta de crédito"
6901,1064,2023-03-16,8437.48,Devuelto,Web,Lima,"Tarjeta de débito"
6902,2168,2023-01-06,18218.65,Cancelado,App,Cuzco,Yape
6903,2910,2024-02-07,7738.26,"En camino",Web,Arequipa,Yape
6904,1993,2023-10-12,8579.70,"En camino",App,Chiclayo,Yape
6905,1874,2023-07-28,4163.40,"En camino",Web,Cusco,"Tarjeta de crédito"
6906,1877,2023-08-10,3363.61,"En camino","Tienda física",Chiclayo,Efectivo
6907,2247,2022-06-06,7724.61,Cancelado,App,Tacna,Efectivo
6908,2931,2022-08-13,458.59,Devuelto,Web,Iquitos,Efectivo
6909,2640,2024-12-02,5148.63,Devuelto,Web,Trujillo,Yape
6910,1210,2022-07-19,8364.38,Entregado,App,Huancayo,"Tarjeta de crédito"
6911,2275,2024-12-26,9403.84,Entregado,"Tienda física",Huancayo,Efectivo
6912,2932,2023-12-03,24146.37,"En camino",Web,Tacna,Efectivo
6913,1535,2022-06-24,7238.38,"En camino",Web,Cajamarca,Efectivo
6914,2145,2023-03-14,2168.49,Devuelto,"Tienda física",Iquitos,Yape
6915,2855,2024-02-22,5889.64,Cancelado,Web,Cusco,"Tarjeta de débito"
6916,2271,2024-07-10,9004.50,Devuelto,Web,Arequipa,"Tarjeta de débito"
6917,1821,2023-01-20,9487.86,"En camino","Tienda física",Chiclayo,Yape
6918,1257,2024-11-12,4250.79,Entregado,"Tienda física",Chiclayo,Efectivo
6919,2875,2022-02-07,2089.56,Devuelto,App,Huancayo,"Tarjeta de crédito"
6920,2921,2023-11-24,12023.37,"En camino",App,Arequipa,"Tarjeta de débito"
6921,2165,2022-10-23,8699.82,Entregado,"Tienda física",Tacna,Efectivo
6922,2926,2022-04-29,15870.42,Cancelado,App,Piura,"Tarjeta de crédito"
6923,2695,2023-02-27,17215.43,Entregado,"Tienda física",Piura,"Tarjeta de crédito"
6924,2591,2022-07-25,4699.11,"En camino",Web,Piura,Yape
6925,2117,2023-03-20,11583.75,Devuelto,"Tienda física",Cajamarca,"Tarjeta de débito"
6926,2887,2024-06-29,15921.72,Entregado,App,Lima,Yape
6927,2993,2024-05-28,13233.58,Cancelado,App,Trujillo,"Tarjeta de débito"
6928,2673,2024-11-16,13552.59,Devuelto,App,Cajamarca,Efectivo
6929,1070,2023-09-09,6747.74,Cancelado,Web,Iquitos,Yape
6930,2330,2022-07-24,2802.49,Entregado,"Tienda física",Lima,"Tarjeta de débito"
6931,2756,2023-07-27,181.96,Cancelado,Web,Trujillo,"Tarjeta de crédito"
6932,1758,2024-10-14,7596.13,"En camino",App,Cuzco,Yape
6933,1824,2022-06-14,19712.97,Devuelto,App,Piura,Efectivo
6934,2094,2023-06-17,10773.86,Entregado,App,Tacna,Efectivo
6935,1270,2024-02-22,2065.81,Entregado,"Tienda física",Lima,"Tarjeta de débito"
6936,2801,2022-10-03,8106.53,"En camino","Tienda física",Arequipa,Yape
6937,1009,2022-12-06,8808.71,Devuelto,Web,Cusco,"Tarjeta de débito"
6938,1175,2022-02-27,7749.50,Devuelto,App,Piura,"Tarjeta de crédito"
6939,1971,2022-06-02,11870.96,Devuelto,Web,Piura,Yape
6940,2350,2023-06-19,813.78,Entregado,Web,Lima,"Tarjeta de crédito"
6941,1747,2024-12-05,7600.04,Devuelto,Web,Chiclayo,Efectivo
6942,1504,2023-05-15,19231.91,"En camino",Web,Huancayo,"Tarjeta de crédito"
6943,2287,2023-02-11,4242.42,Entregado,"Tienda física",Chiclayo,Yape
6944,2916,2023-05-13,8909.96,Entregado,"Tienda física",Piura,Yape
6945,1006,2023-10-25,4655.73,Cancelado,App,Arequipa,Efectivo
6946,1919,2023-07-01,2788.92,Cancelado,App,Cusco,Efectivo
6947,2261,2022-05-03,72.19,Cancelado,App,Huancayo,"Tarjeta de débito"
6948,1837,2022-07-19,5858.06,"En camino","Tienda física",Tacna,"Tarjeta de crédito"
6949,1838,2022-08-16,12031.63,Devuelto,Web,Arequipa,Efectivo
6950,1206,2023-01-14,10755.77,Devuelto,"Tienda física",Trujillo,Efectivo
6951,2918,2024-06-26,6412.53,Devuelto,"Tienda física",Huancayo,Yape
6952,2078,2022-12-13,7053.35,"En camino","Tienda física",Huancayo,"Tarjeta de débito"
6953,1882,2023-03-01,2638.21,Devuelto,App,Tacna,Yape
6954,2172,2024-03-08,3410.01,Cancelado,App,Trujillo,Efectivo
6955,1683,2022-01-24,12108.60,Entregado,App,Trujillo,Efectivo
6956,1984,2023-02-05,2320.38,Devuelto,Web,Arequipa,"Tarjeta de débito"
6957,1314,2022-01-04,11757.18,Devuelto,Web,Lima,Yape
6958,2552,2024-11-06,6366.64,Entregado,App,Trujillo,Efectivo
6959,2566,2024-09-13,2031.55,Devuelto,"Tienda física",Arequipa,Yape
6960,2335,2024-03-19,1152.72,Cancelado,Web,Huancayo,Efectivo
6961,2875,2023-08-20,20427.65,Devuelto,App,Cajamarca,"Tarjeta de débito"
6962,2501,2024-08-17,10288.94,Devuelto,App,Tacna,"Tarjeta de crédito"
6963,2315,2024-09-15,565.32,Devuelto,App,Trujillo,Yape
6964,2974,2022-04-05,17190.99,Devuelto,"Tienda física",Arequipa,Yape
6965,2580,2022-01-22,4610.09,Entregado,"Tienda física",Chiclayo,"Tarjeta de crédito"
6966,1595,2024-05-13,7468.07,Devuelto,App,Piura,Efectivo
6967,2740,2024-09-16,2424.47,Cancelado,Web,Tacna,Yape
6968,2734,2024-06-10,5200.82,Cancelado,Web,Cusco,Yape
6969,1014,2022-08-11,29071.32,Devuelto,Web,Trujillo,Efectivo
6970,1635,2023-05-01,2207.21,Cancelado,Web,Cajamarca,Yape
6971,1508,2024-08-10,12394.29,Entregado,App,Tacna,Efectivo
6972,2629,2024-02-12,5755.02,Cancelado,Web,Iquitos,"Tarjeta de crédito"
6973,2924,2022-10-23,7223.31,Entregado,"Tienda física",Huancayo,"Tarjeta de crédito"
6974,1630,2024-02-04,12072.80,Cancelado,"Tienda física",Cajamarca,"Tarjeta de crédito"
6975,2006,2022-01-06,6097.86,Cancelado,Web,Huancayo,"Tarjeta de crédito"
6976,1528,2024-09-16,7953.19,Devuelto,Web,Chiclayo,"Tarjeta de débito"
6977,1247,2024-05-12,12094.34,Cancelado,"Tienda física",Cuzco,"Tarjeta de crédito"
6978,2456,2024-09-15,6238.99,"En camino",App,Chiclayo,Yape
6979,1335,2022-05-15,11272.56,Devuelto,"Tienda física",Tacna,Yape
6980,1652,2024-05-02,4739.85,"En camino",Web,Chiclayo,"Tarjeta de crédito"
6981,1462,2023-01-15,9561.86,Entregado,App,Arequipa,Efectivo
6982,2976,2022-07-12,5938.14,"En camino",App,Tacna,Yape
6983,1149,2024-10-18,10834.10,Devuelto,App,Trujillo,"Tarjeta de débito"
6984,2345,2022-10-29,7095.64,Devuelto,Web,Tacna,"Tarjeta de débito"
6985,1398,2022-03-27,2044.61,"En camino",Web,Iquitos,"Tarjeta de débito"
6986,1988,2023-08-01,17984.15,"En camino",Web,Cusco,"Tarjeta de crédito"
6987,2353,2024-12-08,5613.99,Devuelto,App,Lima,"Tarjeta de crédito"
6988,2268,2024-11-23,490.37,Devuelto,"Tienda física",Iquitos,Yape
6989,1647,2024-03-19,181.71,Entregado,"Tienda física",Chiclayo,Yape
6990,2742,2022-04-12,1912.04,"En camino",App,Cajamarca,"Tarjeta de crédito"
6991,1829,2023-09-06,6495.72,Cancelado,App,Huancayo,Yape
6992,1199,2022-07-30,10003.80,Devuelto,"Tienda física",Lima,Efectivo
6993,1027,2024-10-23,7448.63,"En camino","Tienda física",Huancayo,Yape
6994,1107,2024-03-09,10558.61,"En camino","Tienda física",Cajamarca,Efectivo
6995,2017,2023-04-01,2620.53,Cancelado,"Tienda física",Tacna,Efectivo
6996,2004,2022-04-02,15455.52,"En camino",Web,Cusco,Yape
6997,2016,2023-04-09,18735.81,"En camino","Tienda física",Cusco,"Tarjeta de crédito"
6998,1403,2022-11-28,7374.90,"En camino","Tienda física",Arequipa,"Tarjeta de crédito"
6999,2316,2024-03-03,4075.16,Entregado,App,Huancayo,"Tarjeta de crédito"
7000,1348,2023-09-02,9710.72,Cancelado,"Tienda física",Huancayo,"Tarjeta de crédito"
7001,1151,2023-11-04,20621.30,Entregado,"Tienda física",Lima,Efectivo
7002,2017,2024-03-31,1167.55,Devuelto,Web,Cusco,Efectivo
7003,2988,2023-06-10,17450.48,Devuelto,App,Huancayo,Efectivo
7004,1717,2024-05-29,13337.15,Cancelado,Web,Chiclayo,Yape
7005,1128,2024-08-14,17363.17,Entregado,"Tienda física",Cusco,"Tarjeta de crédito"
7006,1463,2023-09-04,6846.45,Entregado,"Tienda física",Tacna,Efectivo
7007,1859,2022-08-12,926.97,Entregado,Web,Trujillo,"Tarjeta de crédito"
7008,1177,2022-06-20,2382.44,Cancelado,Web,Lima,"Tarjeta de crédito"
7009,2552,2024-04-01,2463.60,Cancelado,"Tienda física",Iquitos,"Tarjeta de débito"
7010,2179,2022-03-17,12124.38,"En camino",Web,Lima,"Tarjeta de débito"
7011,2561,2023-10-24,7754.13,Cancelado,"Tienda física",Cusco,"Tarjeta de crédito"
7012,2359,2023-04-18,14237.16,Entregado,"Tienda física",Tacna,"Tarjeta de crédito"
7013,1368,2022-02-11,9082.35,Entregado,"Tienda física",Trujillo,"Tarjeta de débito"
7014,2979,2024-03-03,7922.00,Cancelado,"Tienda física",Arequipa,Efectivo
7015,1093,2023-05-28,10035.43,Entregado,App,Trujillo,"Tarjeta de crédito"
7016,1301,2022-03-09,21906.26,"En camino","Tienda física",Trujillo,Efectivo
7017,2424,2024-09-23,7281.58,Cancelado,"Tienda física",Chiclayo,"Tarjeta de débito"
7018,1684,2022-02-01,191.13,Devuelto,App,Iquitos,"Tarjeta de crédito"
7019,2707,2023-04-15,1342.05,"En camino","Tienda física",Iquitos,"Tarjeta de débito"
7020,2274,2023-09-04,4963.24,Entregado,"Tienda física",Trujillo,Efectivo
7021,2525,2022-09-25,10804.69,"En camino",App,Arequipa,"Tarjeta de crédito"
7022,2712,2023-11-20,982.17,"En camino","Tienda física",Cusco,"Tarjeta de crédito"
7023,2196,2022-08-23,32484.23,Devuelto,"Tienda física",Iquitos,"Tarjeta de crédito"
7024,2224,2024-07-11,4918.92,Devuelto,Web,Lima,Efectivo
7025,2480,2022-04-19,4069.40,Devuelto,"Tienda física",Iquitos,"Tarjeta de crédito"
7026,1146,2022-09-10,18227.74,Entregado,"Tienda física",Tacna,Efectivo
7027,2210,2022-05-22,32428.67,Entregado,Web,Huancayo,"Tarjeta de crédito"
7028,1407,2024-02-05,5874.04,Entregado,Web,Arequipa,Yape
7029,2057,2022-07-24,3121.88,Cancelado,Web,Piura,Yape
7030,1992,2023-01-20,8065.62,Cancelado,App,Cuzco,Efectivo
7031,1397,2024-03-24,8541.36,Cancelado,App,Cajamarca,"Tarjeta de crédito"
7032,1431,2022-10-19,2178.08,Entregado,App,Trujillo,"Tarjeta de crédito"
7033,1942,2024-03-12,5776.10,"En camino","Tienda física",Arequipa,"Tarjeta de crédito"
7034,1083,2024-08-09,8887.02,Cancelado,App,Tacna,Yape
7035,1389,2022-01-23,2227.49,"En camino","Tienda física",Trujillo,"Tarjeta de débito"
7036,1611,2024-08-04,2515.02,Entregado,"Tienda física",Arequipa,Efectivo
7037,2499,2023-07-22,6228.41,"En camino","Tienda física",Cajamarca,Efectivo
7038,1377,2022-12-25,926.97,Entregado,App,Trujillo,"Tarjeta de crédito"
7039,2660,2022-08-30,5326.76,"En camino",App,Iquitos,"Tarjeta de débito"
7040,1602,2023-11-12,5094.38,Devuelto,App,Cajamarca,Yape
7041,2745,2023-05-21,6914.53,"En camino",Web,Cusco,Efectivo
7042,1636,2022-05-18,32044.06,"En camino",App,Huancayo,Efectivo
7043,1564,2023-05-25,3104.70,Cancelado,Web,Cajamarca,"Tarjeta de crédito"
7044,2734,2024-03-26,2941.50,Devuelto,Web,Lima,Yape
7045,1919,2022-10-11,3631.17,Devuelto,App,Tacna,"Tarjeta de débito"
7046,1587,2023-11-30,12136.73,Devuelto,Web,Cajamarca,"Tarjeta de crédito"
7047,2127,2022-12-18,1000.53,Entregado,Web,Tacna,"Tarjeta de débito"
7048,2248,2024-04-02,11659.23,Cancelado,"Tienda física",Piura,Efectivo
7049,1001,2022-01-08,11909.21,Devuelto,Web,Chiclayo,Yape
7050,2597,2022-10-15,23030.83,Devuelto,App,Cuzco,"Tarjeta de débito"
7051,1555,2022-12-23,3463.34,Cancelado,Web,Cajamarca,"Tarjeta de crédito"
7052,2011,2022-08-20,18981.24,Cancelado,App,Cajamarca,Efectivo
7053,1884,2024-05-17,11050.50,Cancelado,Web,Tacna,"Tarjeta de débito"
7054,1053,2022-02-21,17794.27,Cancelado,App,Piura,"Tarjeta de débito"
7055,1910,2024-11-10,1511.01,"En camino",App,Tacna,"Tarjeta de crédito"
7056,2536,2024-07-21,1110.68,Devuelto,App,Lima,Efectivo
7057,2964,2024-01-22,11769.89,"En camino",Web,Trujillo,"Tarjeta de débito"
7058,2095,2023-07-20,4273.77,Cancelado,App,Trujillo,Yape
7059,1852,2024-11-19,2677.27,Entregado,App,Lima,Efectivo
7060,2774,2022-01-22,5467.82,Entregado,"Tienda física",Iquitos,"Tarjeta de crédito"
7061,1264,2022-10-17,5030.18,"En camino","Tienda física",Lima,"Tarjeta de débito"
7062,2587,2023-04-20,13132.63,"En camino","Tienda física",Cajamarca,"Tarjeta de crédito"
7063,1462,2023-02-12,9523.90,"En camino",Web,Chiclayo,"Tarjeta de crédito"
7064,1646,2024-01-24,10030.92,Devuelto,Web,Tacna,Efectivo
7065,1135,2023-04-18,6257.30,Devuelto,Web,Cusco,Efectivo
7066,2891,2024-10-28,5007.62,Devuelto,"Tienda física",Cajamarca,"Tarjeta de crédito"
7067,2984,2023-09-03,9863.02,Entregado,Web,Piura,Efectivo
7068,2813,2023-01-29,14143.74,Devuelto,"Tienda física",Tacna,"Tarjeta de crédito"
7069,1011,2022-06-19,11853.55,Cancelado,Web,Piura,Efectivo
7070,2417,2022-01-09,9401.99,"En camino","Tienda física",Trujillo,Efectivo
7071,2715,2024-04-16,1689.76,Entregado,"Tienda física",Piura,"Tarjeta de débito"
7072,1964,2024-01-12,1407.78,Devuelto,Web,Cajamarca,"Tarjeta de débito"
7073,1847,2024-07-07,7877.72,"En camino",App,Iquitos,"Tarjeta de crédito"
7074,1659,2023-05-06,11854.05,Entregado,App,Cajamarca,Efectivo
7075,1157,2023-10-31,8763.27,Entregado,App,Tacna,Efectivo
7076,2593,2022-06-22,4029.35,Cancelado,Web,Tacna,Efectivo
7077,2551,2024-09-10,13146.63,Entregado,App,Arequipa,"Tarjeta de crédito"
7078,2246,2023-09-30,119.37,"En camino",App,Arequipa,"Tarjeta de crédito"
7079,1147,2023-11-24,5738.59,Entregado,App,Piura,"Tarjeta de débito"
7080,2611,2023-06-04,8360.85,Devuelto,"Tienda física",Iquitos,Efectivo
7081,1966,2024-02-12,4018.06,Cancelado,"Tienda física",Huancayo,"Tarjeta de débito"
7082,2290,2023-03-22,1492.00,Cancelado,"Tienda física",Tacna,Yape
7083,1070,2023-12-08,1886.70,Devuelto,Web,Tacna,Efectivo
7084,2882,2022-09-08,6653.86,"En camino",Web,Huancayo,"Tarjeta de débito"
7085,2410,2022-02-23,2323.25,Cancelado,App,Lima,Yape
7086,2142,2022-11-30,2045.04,Cancelado,Web,Huancayo,Efectivo
7087,2748,2022-06-16,14378.57,"En camino","Tienda física",Arequipa,"Tarjeta de débito"
7088,2600,2023-09-16,20189.06,Devuelto,"Tienda física",Iquitos,"Tarjeta de crédito"
