campana_id,cliente_id,nombre_campana,tipo_campana,variante_ab,fecha_envio,abierto,clic,convirtio,ingreso_generado
71697,2305,"VIP Exclusivo Agosto",WhatsApp,A,2023-05-10,0,0,0,0.00
71698,2698,"Cyber Wow Mayo 2024",Push,A,2023-12-14,0,0,0,0.00
71699,1904,"Black Friday 2023",SMS,A,2022-05-07,0,0,0,0.00
71700,2835,"Día de la Madre 2024",WhatsApp,A,2023-01-19,1,0,0,0.00
71701,2119,"Recuperación Carrito Abandonado",SMS,A,2022-02-14,0,0,0,0.00
71702,2268,"Fidelización Recurrentes",Correo,A,2022-03-15,0,0,0,0.00
71703,1170,"Bienvenida Nuevo Cliente",Correo,B,2023-05-11,0,0,0,0.00
71704,2376,"Reactivación Q1 2024",Correo,A,2023-10-27,0,0,0,0.00
71705,2801,"Reactivación Q1 2024",WhatsApp,B,2022-12-02,1,0,0,0.00
71706,2516,"Cyber Wow Mayo 2024",WhatsApp,A,2023-11-09,1,0,0,0.00
71707,1543,"VIP Exclusivo Agosto",Push,A,2022-11-24,1,0,0,0.00
71708,1068,"Cyber Wow Mayo 2024",Correo,A,2023-01-16,0,0,0,0.00
71709,1371,"Fidelización Recurrentes",WhatsApp,B,2024-01-31,0,0,0,0.00
71710,1075,"Campaña Navidad 2023",Correo,B,2024-02-08,1,0,0,0.00
71711,1145,"Cyber Wow Mayo 2024",Correo,B,2023-01-13,1,1,0,0.00
71712,2850,"Reactivación Q1 2024",Push,B,2023-03-22,0,0,0,0.00
71713,1448,"VIP Exclusivo Agosto",Push,A,2022-02-12,0,0,0,0.00
71714,1216,"Campaña Navidad 2023",WhatsApp,A,2022-07-25,1,0,0,0.00
71715,2772,"Bienvenida Nuevo Cliente",SMS,B,2022-12-13,1,0,0,0.00
71716,2171,"Reactivación Q1 2024",Push,A,2022-04-20,1,0,0,0.00
71717,1136,"Fidelización Recurrentes",Correo,A,2024-11-20,0,0,0,0.00
71718,2549,"Día de la Madre 2024",WhatsApp,B,2022-01-13,1,0,0,0.00
71719,1945,"VIP Exclusivo Agosto",Push,A,2023-06-29,0,0,0,0.00
71720,2856,"Black Friday 2023",WhatsApp,B,2023-12-16,0,0,0,0.00
71721,1612,"Black Friday 2023",Correo,B,2024-10-05,0,0,0,0.00
71722,1735,"VIP Exclusivo Agosto",Correo,A,2024-03-02,0,0,0,0.00
71723,2821,"Fidelización Recurrentes",Push,A,2023-01-26,0,0,0,0.00
71724,1372,"Fidelización Recurrentes",Correo,B,2024-06-23,1,1,0,0.00
71725,1610,"Día de la Madre 2024",Correo,B,2024-05-02,0,0,0,0.00
71726,2998,"Black Friday 2023",SMS,B,2024-03-20,0,0,0,0.00
71727,2584,"VIP Exclusivo Agosto",WhatsApp,A,2022-08-16,0,0,0,0.00
71728,1382,"Campaña Navidad 2023",Correo,B,2024-01-07,0,0,0,0.00
71729,2218,"Cyber Wow Mayo 2024",SMS,A,2024-01-09,0,0,0,0.00
71730,1507,"Día de la Madre 2024",Push,B,2022-07-08,0,0,0,0.00
71731,1677,"Campaña Navidad 2023",Push,B,2023-09-19,1,0,0,0.00
71732,2898,"Black Friday 2023",SMS,B,2024-03-10,0,0,0,0.00
71733,2980,"Cyber Wow Mayo 2024",SMS,A,2023-09-17,1,0,0,0.00
71734,2723,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-09-12,1,0,0,0.00
71735,1389,"Bienvenida Nuevo Cliente",Correo,B,2022-12-31,1,0,0,0.00
71736,2770,"Fidelización Recurrentes",WhatsApp,A,2022-08-18,0,0,0,0.00
71737,1546,"VIP Exclusivo Agosto",Correo,B,2022-06-11,0,0,0,0.00
71738,1528,"Fidelización Recurrentes",Correo,A,2022-10-15,0,0,0,0.00
71739,1870,"Reactivación Q1 2024",SMS,B,2024-11-10,0,0,0,0.00
71740,2833,"Black Friday 2023",SMS,A,2022-12-24,1,0,0,0.00
71741,2458,"Fidelización Recurrentes",Correo,A,2024-09-29,0,0,0,0.00
71742,1266,"VIP Exclusivo Agosto",Correo,B,2024-11-10,0,0,0,0.00
71743,2523,"Bienvenida Nuevo Cliente",Push,A,2022-08-19,1,0,0,0.00
71744,2289,"Recuperación Carrito Abandonado",Push,B,2023-12-20,1,0,0,0.00
71745,1906,"Fidelización Recurrentes",WhatsApp,A,2022-08-27,0,0,0,0.00
71746,2931,"Bienvenida Nuevo Cliente",SMS,B,2023-09-05,0,0,0,0.00
71747,2481,"Reactivación Q1 2024",WhatsApp,A,2023-12-03,0,0,0,0.00
71748,2040,"VIP Exclusivo Agosto",SMS,A,2023-08-05,0,0,0,0.00
71749,2050,"Recuperación Carrito Abandonado",Correo,B,2023-02-07,0,0,0,0.00
71750,2220,"VIP Exclusivo Agosto",Push,A,2024-02-28,0,0,0,0.00
71751,2284,"Bienvenida Nuevo Cliente",SMS,A,2024-04-24,0,0,0,0.00
71752,2082,"Cyber Wow Mayo 2024",WhatsApp,B,2024-05-24,0,0,0,0.00
71753,1664,"Fidelización Recurrentes",Correo,A,2022-10-17,0,0,0,0.00
71754,2413,"VIP Exclusivo Agosto",Correo,A,2023-09-30,0,0,0,0.00
71755,2915,"VIP Exclusivo Agosto",Push,A,2023-10-06,0,0,0,0.00
71756,1672,"Fidelización Recurrentes",Correo,A,2022-02-24,0,0,0,0.00
71757,1482,"Black Friday 2023",Correo,B,2024-08-13,1,0,0,0.00
71758,1955,"Día de la Madre 2024",Push,B,2022-11-23,0,0,0,0.00
71759,2242,"Fidelización Recurrentes",Correo,B,2023-12-28,1,0,0,0.00
71760,2572,"Recuperación Carrito Abandonado",Correo,B,2022-10-14,0,0,0,0.00
71761,1321,"VIP Exclusivo Agosto",WhatsApp,B,2022-04-25,1,0,0,0.00
71762,2629,"VIP Exclusivo Agosto",Correo,B,2022-08-22,0,0,0,0.00
71763,1695,"Bienvenida Nuevo Cliente",Push,A,2023-07-14,1,0,0,0.00
71764,1993,"Black Friday 2023",Correo,B,2023-08-09,0,0,0,0.00
71765,1436,"VIP Exclusivo Agosto",WhatsApp,A,2022-12-28,1,0,0,0.00
71766,2813,"Día de la Madre 2024",Correo,B,2023-07-28,1,0,0,0.00
71767,2448,"Black Friday 2023",Push,A,2024-05-20,0,0,0,0.00
71768,2361,"Reactivación Q1 2024",Correo,A,2022-05-27,0,0,0,0.00
71769,1959,"Reactivación Q1 2024",SMS,B,2024-11-05,0,0,0,0.00
71770,1022,"Reactivación Q1 2024",Push,B,2022-02-23,0,0,0,0.00
71771,1240,"Black Friday 2023",WhatsApp,A,2023-10-18,0,0,0,0.00
71772,2143,"Día de la Madre 2024",WhatsApp,B,2022-05-04,0,0,0,0.00
71773,2714,"Reactivación Q1 2024",WhatsApp,A,2022-09-02,0,0,0,0.00
71774,1795,"VIP Exclusivo Agosto",Push,B,2022-05-07,1,0,0,0.00
71775,2425,"Día de la Madre 2024",SMS,A,2022-10-05,0,0,0,0.00
71776,1824,"Fidelización Recurrentes",Correo,A,2022-11-07,1,0,0,0.00
71777,1022,"Cyber Wow Mayo 2024",SMS,A,2022-03-31,0,0,0,0.00
71778,1258,"Reactivación Q1 2024",Push,A,2022-06-27,0,0,0,0.00
71779,2917,"Cyber Wow Mayo 2024",WhatsApp,A,2022-11-22,0,0,0,0.00
71780,2796,"Recuperación Carrito Abandonado",Push,A,2022-10-13,0,0,0,0.00
71781,1164,"Campaña Navidad 2023",Push,B,2024-10-30,0,0,0,0.00
71782,1738,"Cyber Wow Mayo 2024",Push,B,2023-07-03,0,0,0,0.00
71783,2313,"Bienvenida Nuevo Cliente",WhatsApp,B,2023-04-14,0,0,0,0.00
71784,2067,"VIP Exclusivo Agosto",Push,A,2024-12-26,1,0,0,0.00
71785,1170,"Reactivación Q1 2024",Correo,B,2022-03-11,0,0,0,0.00
71786,1654,"Black Friday 2023",Correo,A,2024-01-23,0,0,0,0.00
71787,2768,"Recuperación Carrito Abandonado",Correo,B,2024-04-11,1,0,0,0.00
71788,1028,"Cyber Wow Mayo 2024",WhatsApp,B,2022-10-26,0,0,0,0.00
71789,2734,"Cyber Wow Mayo 2024",Correo,A,2023-07-17,1,0,0,0.00
71790,2209,"Recuperación Carrito Abandonado",SMS,A,2022-10-02,0,0,0,0.00
71791,2586,"Recuperación Carrito Abandonado",Correo,A,2024-10-12,1,0,0,0.00
71792,2048,"Bienvenida Nuevo Cliente",Push,B,2023-02-19,0,0,0,0.00
71793,1504,"Recuperación Carrito Abandonado",Correo,A,2024-09-28,0,0,0,0.00
71794,2552,"Recuperación Carrito Abandonado",WhatsApp,A,2024-10-09,1,0,0,0.00
71795,2050,"VIP Exclusivo Agosto",Correo,B,2024-03-04,0,0,0,0.00
71796,2471,"Día de la Madre 2024",Push,A,2024-12-20,1,0,0,0.00
71797,2622,"Recuperación Carrito Abandonado",SMS,A,2024-08-26,0,0,0,0.00
71798,1670,"VIP Exclusivo Agosto",SMS,B,2022-08-09,1,0,0,0.00
71799,1324,"Black Friday 2023",Correo,B,2022-09-03,0,0,0,0.00
71800,2383,"Fidelización Recurrentes",Correo,A,2023-08-05,1,0,0,0.00
71801,1285,"Black Friday 2023",Push,A,2024-05-23,0,0,0,0.00
71802,1113,"Bienvenida Nuevo Cliente",SMS,B,2022-03-10,1,0,0,0.00
71803,2347,"VIP Exclusivo Agosto",Correo,A,2022-03-31,0,0,0,0.00
71804,2696,"Día de la Madre 2024",Push,B,2023-05-02,1,0,0,0.00
71805,2744,"Reactivación Q1 2024",SMS,B,2022-09-05,1,0,0,0.00
71806,2911,"Cyber Wow Mayo 2024",Push,B,2024-05-29,1,1,0,0.00
71807,1804,"Campaña Navidad 2023",Push,B,2022-09-11,0,0,0,0.00
71808,2176,"VIP Exclusivo Agosto",SMS,B,2024-12-22,0,0,0,0.00
71809,1122,"Fidelización Recurrentes",Correo,B,2022-06-15,0,0,0,0.00
71810,1057,"Campaña Navidad 2023",Push,A,2022-11-11,0,0,0,0.00
71811,2427,"Cyber Wow Mayo 2024",SMS,A,2023-09-15,0,0,0,0.00
71812,1286,"Black Friday 2023",WhatsApp,A,2022-03-04,1,0,0,0.00
71813,2091,"Fidelización Recurrentes",Push,B,2022-10-02,1,0,0,0.00
71814,1219,"Fidelización Recurrentes",SMS,A,2022-11-25,0,0,0,0.00
71815,1314,"Black Friday 2023",SMS,A,2023-10-23,0,0,0,0.00
71816,2230,"Cyber Wow Mayo 2024",Push,A,2024-11-11,0,0,0,0.00
71817,2392,"Black Friday 2023",Correo,A,2022-03-06,1,0,0,0.00
71818,2505,"Campaña Navidad 2023",Push,A,2022-02-08,0,0,0,0.00
71819,2551,"Campaña Navidad 2023",SMS,A,2024-12-19,0,0,0,0.00
71820,2811,"Fidelización Recurrentes",WhatsApp,A,2023-11-14,0,0,0,0.00
71821,2439,"Reactivación Q1 2024",SMS,A,2022-01-19,0,0,0,0.00
71822,1308,"Reactivación Q1 2024",Push,B,2023-09-15,0,0,0,0.00
71823,2535,"Campaña Navidad 2023",Correo,B,2023-05-27,1,0,0,0.00
71824,2163,"Reactivación Q1 2024",Correo,B,2022-07-14,1,0,0,0.00
71825,1219,"VIP Exclusivo Agosto",Push,A,2022-04-26,1,0,0,0.00
71826,2203,"Black Friday 2023",SMS,A,2024-12-05,0,0,0,0.00
71827,2540,"Recuperación Carrito Abandonado",Push,B,2024-04-17,1,1,0,0.00
71828,2380,"Día de la Madre 2024",Push,B,2022-08-18,0,0,0,0.00
71829,1695,"Día de la Madre 2024",WhatsApp,B,2024-04-22,0,0,0,0.00
71830,1763,"Bienvenida Nuevo Cliente",WhatsApp,B,2024-04-16,1,0,0,0.00
71831,2606,"Campaña Navidad 2023",SMS,A,2024-04-12,0,0,0,0.00
71832,1927,"Campaña Navidad 2023",Push,B,2024-11-01,1,0,0,0.00
71833,2294,"Día de la Madre 2024",Push,B,2024-07-23,0,0,0,0.00
71834,2689,"Bienvenida Nuevo Cliente",WhatsApp,A,2024-01-01,0,0,0,0.00
71835,2753,"Recuperación Carrito Abandonado",Correo,B,2023-11-22,0,0,0,0.00
71836,2944,"Recuperación Carrito Abandonado",Push,B,2024-05-09,0,0,0,0.00
71837,1005,"Fidelización Recurrentes",Push,B,2024-11-08,0,0,0,0.00
71838,2896,"Día de la Madre 2024",Correo,A,2024-11-15,0,0,0,0.00
71839,1112,"Black Friday 2023",Correo,B,2023-02-10,1,0,0,0.00
71840,1178,"Día de la Madre 2024",Correo,A,2023-10-24,0,0,0,0.00
71841,2793,"VIP Exclusivo Agosto",Correo,A,2024-11-14,1,0,0,0.00
71842,1155,"Cyber Wow Mayo 2024",Push,A,2023-05-13,0,0,0,0.00
71843,1870,"Recuperación Carrito Abandonado",Push,B,2022-04-06,1,0,0,0.00
71844,2146,"Black Friday 2023",Correo,B,2024-02-16,0,0,0,0.00
71845,1743,"Reactivación Q1 2024",WhatsApp,A,2022-01-22,0,0,0,0.00
71846,1488,"Recuperación Carrito Abandonado",Correo,B,2024-01-12,0,0,0,0.00
71847,2573,"VIP Exclusivo Agosto",Push,A,2024-11-02,1,0,0,0.00
71848,1027,"Bienvenida Nuevo Cliente",Push,A,2024-02-24,1,0,0,0.00
71849,1210,"VIP Exclusivo Agosto",WhatsApp,A,2022-01-08,0,0,0,0.00
71850,2685,"Reactivación Q1 2024",Push,B,2022-05-04,0,0,0,0.00
71851,2232,"Cyber Wow Mayo 2024",Correo,A,2024-01-30,0,0,0,0.00
71852,1093,"Reactivación Q1 2024",WhatsApp,A,2024-12-30,0,0,0,0.00
71853,2368,"Bienvenida Nuevo Cliente",SMS,B,2023-09-19,0,0,0,0.00
71854,2522,"Reactivación Q1 2024",WhatsApp,B,2023-01-12,0,0,0,0.00
71855,1751,"Recuperación Carrito Abandonado",Correo,B,2024-08-11,0,0,0,0.00
71856,1028,"Bienvenida Nuevo Cliente",Correo,B,2023-07-23,0,0,0,0.00
71857,2308,"VIP Exclusivo Agosto",Correo,B,2024-12-10,1,0,0,0.00
71858,2918,"Reactivación Q1 2024",Correo,B,2024-10-24,1,0,0,0.00
71859,1457,"Recuperación Carrito Abandonado",Push,A,2024-07-02,0,0,0,0.00
71860,2296,"Campaña Navidad 2023",SMS,B,2023-07-27,0,0,0,0.00
71861,1943,"Cyber Wow Mayo 2024",Push,B,2024-12-20,0,0,0,0.00
71862,1383,"Recuperación Carrito Abandonado",Push,B,2023-04-16,1,1,0,0.00
71863,1335,"Bienvenida Nuevo Cliente",Correo,B,2023-11-10,1,0,0,0.00
71864,1450,"VIP Exclusivo Agosto",Push,B,2024-08-06,0,0,0,0.00
71865,1045,"Cyber Wow Mayo 2024",Correo,B,2024-10-12,0,0,0,0.00
71866,2847,"VIP Exclusivo Agosto",Correo,A,2022-12-01,0,0,0,0.00
71867,2325,"Cyber Wow Mayo 2024",SMS,A,2022-06-28,0,0,0,0.00
71868,2467,"Día de la Madre 2024",Correo,B,2022-01-14,0,0,0,0.00
71869,2878,"Recuperación Carrito Abandonado",WhatsApp,B,2024-01-13,0,0,0,0.00
71870,2297,"Día de la Madre 2024",Push,A,2023-03-06,0,0,0,0.00
71871,1425,"Black Friday 2023",SMS,A,2022-09-02,0,0,0,0.00
71872,1018,"VIP Exclusivo Agosto",WhatsApp,A,2023-03-11,0,0,0,0.00
71873,1867,"VIP Exclusivo Agosto",Push,B,2024-01-31,0,0,0,0.00
71874,2305,"Campaña Navidad 2023",WhatsApp,B,2022-02-21,1,0,0,0.00
71875,2303,"Cyber Wow Mayo 2024",WhatsApp,A,2022-07-17,0,0,0,0.00
71876,1626,"VIP Exclusivo Agosto",SMS,B,2023-06-05,0,0,0,0.00
71877,1916,"Black Friday 2023",Push,A,2022-01-17,1,0,0,0.00
71878,2010,"Día de la Madre 2024",Correo,A,2024-07-15,1,0,0,0.00
71879,2079,"Bienvenida Nuevo Cliente",SMS,B,2023-08-24,0,0,0,0.00
71880,1730,"Campaña Navidad 2023",SMS,A,2023-02-19,0,0,0,0.00
71881,1797,"Campaña Navidad 2023",SMS,B,2022-06-26,0,0,0,0.00
71882,2918,"Cyber Wow Mayo 2024",SMS,A,2022-09-15,1,0,0,0.00
71883,2420,"Recuperación Carrito Abandonado",WhatsApp,B,2023-09-20,0,0,0,0.00
71884,2110,"Cyber Wow Mayo 2024",Push,A,2024-01-13,0,0,0,0.00
71885,1429,"Día de la Madre 2024",SMS,B,2022-07-04,1,0,0,0.00
71886,2732,"Recuperación Carrito Abandonado",Push,A,2023-03-04,0,0,0,0.00
71887,2421,"Cyber Wow Mayo 2024",SMS,B,2022-08-04,0,0,0,0.00
71888,1580,"Día de la Madre 2024",SMS,B,2024-07-27,0,0,0,0.00
71889,2892,"Bienvenida Nuevo Cliente",Correo,A,2023-10-30,1,0,0,0.00
71890,2261,"Campaña Navidad 2023",Push,B,2023-01-07,0,0,0,0.00
71891,1013,"Campaña Navidad 2023",SMS,B,2022-03-31,0,0,0,0.00
71892,2402,"Black Friday 2023",WhatsApp,B,2023-01-04,0,0,0,0.00
71893,2816,"Día de la Madre 2024",SMS,B,2022-04-19,1,0,0,0.00
71894,2556,"Recuperación Carrito Abandonado",Correo,A,2024-09-14,0,0,0,0.00
71895,2811,"Reactivación Q1 2024",Push,B,2024-04-29,1,0,0,0.00
71896,1566,"Fidelización Recurrentes",Push,A,2023-07-16,0,0,0,0.00
71897,1752,"Bienvenida Nuevo Cliente",Correo,B,2022-02-22,0,0,0,0.00
71898,1069,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-11-04,0,0,0,0.00
71899,1465,"Reactivación Q1 2024",Correo,B,2023-11-02,0,0,0,0.00
71900,2103,"Recuperación Carrito Abandonado",SMS,A,2022-05-04,0,0,0,0.00
71901,1352,"Recuperación Carrito Abandonado",Push,B,2024-03-19,0,0,0,0.00
71902,1546,"Fidelización Recurrentes",Correo,B,2022-03-07,0,0,0,0.00
71903,2605,"Día de la Madre 2024",Correo,A,2024-03-05,0,0,0,0.00
71904,1131,"Cyber Wow Mayo 2024",Correo,B,2022-01-03,1,0,0,0.00
71905,2668,"Black Friday 2023",Correo,B,2024-11-21,0,0,0,0.00
71906,2536,"Cyber Wow Mayo 2024",Correo,A,2023-05-11,1,0,0,0.00
71907,1695,"Black Friday 2023",SMS,A,2023-11-27,0,0,0,0.00
71908,1665,"Recuperación Carrito Abandonado",SMS,B,2023-12-10,1,0,0,0.00
71909,1331,"Black Friday 2023",Correo,B,2022-08-08,1,0,0,0.00
71910,1044,"Día de la Madre 2024",Push,A,2024-10-31,0,0,0,0.00
71911,2993,"VIP Exclusivo Agosto",Correo,B,2023-11-18,0,0,0,0.00
71912,2279,"Fidelización Recurrentes",WhatsApp,A,2022-11-27,0,0,0,0.00
71913,2062,"Black Friday 2023",WhatsApp,A,2022-01-17,0,0,0,0.00
71914,2805,"Fidelización Recurrentes",Correo,A,2022-01-24,0,0,0,0.00
71915,1190,"Día de la Madre 2024",SMS,B,2024-06-12,1,0,0,0.00
71916,1541,"Cyber Wow Mayo 2024",Correo,B,2024-02-09,0,0,0,0.00
71917,1050,"Bienvenida Nuevo Cliente",SMS,B,2022-03-21,0,0,0,0.00
71918,1290,"VIP Exclusivo Agosto",WhatsApp,B,2024-08-27,1,0,0,0.00
71919,2310,"VIP Exclusivo Agosto",WhatsApp,B,2023-01-04,0,0,0,0.00
71920,2190,"Bienvenida Nuevo Cliente",SMS,B,2024-11-05,0,0,0,0.00
71921,2162,"Campaña Navidad 2023",WhatsApp,A,2024-05-06,0,0,0,0.00
71922,2310,"Campaña Navidad 2023",WhatsApp,A,2022-03-04,0,0,0,0.00
71923,2376,"Bienvenida Nuevo Cliente",WhatsApp,A,2023-06-16,0,0,0,0.00
71924,1224,"Recuperación Carrito Abandonado",WhatsApp,A,2024-03-24,0,0,0,0.00
71925,1898,"VIP Exclusivo Agosto",SMS,A,2022-08-04,0,0,0,0.00
71926,1845,"Recuperación Carrito Abandonado",SMS,A,2023-03-05,0,0,0,0.00
71927,2986,"Fidelización Recurrentes",Correo,B,2024-07-18,0,0,0,0.00
71928,2872,"Campaña Navidad 2023",Push,A,2022-07-21,0,0,0,0.00
71929,1283,"Black Friday 2023",Push,B,2022-08-12,0,0,0,0.00
71930,2936,"Cyber Wow Mayo 2024",WhatsApp,B,2024-02-19,1,0,0,0.00
71931,1123,"VIP Exclusivo Agosto",Correo,A,2023-10-15,0,0,0,0.00
71932,1710,"VIP Exclusivo Agosto",Correo,B,2024-05-20,1,1,0,0.00
71933,2731,"Día de la Madre 2024",WhatsApp,B,2023-01-09,1,0,0,0.00
71934,1582,"Bienvenida Nuevo Cliente",SMS,B,2024-08-31,0,0,0,0.00
71935,2978,"Campaña Navidad 2023",WhatsApp,B,2022-04-14,1,0,0,0.00
71936,1664,"VIP Exclusivo Agosto",WhatsApp,B,2022-01-23,1,0,0,0.00
71937,1331,"Fidelización Recurrentes",Correo,B,2022-01-11,0,0,0,0.00
71938,2030,"Black Friday 2023",WhatsApp,A,2023-02-19,0,0,0,0.00
71939,2332,"VIP Exclusivo Agosto",Correo,B,2023-02-09,0,0,0,0.00
71940,2992,"Reactivación Q1 2024",WhatsApp,A,2023-07-24,0,0,0,0.00
71941,1258,"Reactivación Q1 2024",Correo,B,2022-10-03,0,0,0,0.00
71942,1552,"VIP Exclusivo Agosto",Correo,A,2023-02-19,0,0,0,0.00
71943,1637,"Bienvenida Nuevo Cliente",Push,A,2024-11-25,0,0,0,0.00
71944,2943,"Recuperación Carrito Abandonado",Push,B,2022-01-09,0,0,0,0.00
71945,1346,"VIP Exclusivo Agosto",Push,B,2023-08-31,0,0,0,0.00
71946,2517,"VIP Exclusivo Agosto",SMS,A,2023-07-07,0,0,0,0.00
71947,2987,"Fidelización Recurrentes",Push,B,2022-04-30,0,0,0,0.00
71948,1591,"Campaña Navidad 2023",Push,B,2022-09-26,0,0,0,0.00
71949,1815,"Recuperación Carrito Abandonado",Push,B,2023-04-23,0,0,0,0.00
71950,1399,"Día de la Madre 2024",SMS,A,2022-05-15,0,0,0,0.00
71951,1379,"Fidelización Recurrentes",SMS,A,2022-12-27,0,0,0,0.00
71952,1376,"Bienvenida Nuevo Cliente",SMS,A,2024-06-01,0,0,0,0.00
71953,1965,"Cyber Wow Mayo 2024",Correo,B,2023-11-18,0,0,0,0.00
71954,1920,"Cyber Wow Mayo 2024",SMS,B,2022-08-25,0,0,0,0.00
71955,2877,"Día de la Madre 2024",Correo,B,2023-06-18,0,0,0,0.00
71956,1137,"Campaña Navidad 2023",WhatsApp,A,2024-05-11,0,0,0,0.00
71957,1382,"VIP Exclusivo Agosto",Push,A,2022-02-02,1,1,0,0.00
71958,1333,"Día de la Madre 2024",Push,A,2022-10-23,0,0,0,0.00
71959,1029,"Reactivación Q1 2024",WhatsApp,A,2022-10-09,0,0,0,0.00
71960,2471,"Recuperación Carrito Abandonado",Correo,A,2024-03-06,0,0,0,0.00
71961,2131,"Campaña Navidad 2023",Push,A,2024-02-29,1,0,0,0.00
71962,1104,"Cyber Wow Mayo 2024",Push,A,2024-12-17,0,0,0,0.00
71963,2675,"Día de la Madre 2024",Push,A,2022-11-17,0,0,0,0.00
71964,2165,"Día de la Madre 2024",Correo,A,2022-03-02,0,0,0,0.00
71965,2716,"Campaña Navidad 2023",Correo,B,2022-05-31,0,0,0,0.00
71966,2333,"Bienvenida Nuevo Cliente",Correo,A,2023-12-02,0,0,0,0.00
71967,2407,"Black Friday 2023",Push,B,2024-10-07,0,0,0,0.00
71968,2105,"Bienvenida Nuevo Cliente",Correo,A,2024-01-09,0,0,0,0.00
71969,1752,"Black Friday 2023",Push,A,2024-05-15,0,0,0,0.00
71970,2138,"Cyber Wow Mayo 2024",Push,A,2023-01-20,0,0,0,0.00
71971,2865,"Bienvenida Nuevo Cliente",WhatsApp,B,2023-10-09,0,0,0,0.00
71972,1624,"Black Friday 2023",Correo,B,2024-06-20,0,0,0,0.00
71973,2307,"Fidelización Recurrentes",Correo,B,2022-04-01,0,0,0,0.00
71974,2965,"Bienvenida Nuevo Cliente",WhatsApp,B,2022-06-06,1,0,0,0.00
71975,2844,"Black Friday 2023",SMS,B,2022-08-26,1,0,0,0.00
71976,2406,"Bienvenida Nuevo Cliente",Push,A,2022-03-14,0,0,0,0.00
71977,2520,"Cyber Wow Mayo 2024",SMS,A,2022-03-12,0,0,0,0.00
71978,2374,"Campaña Navidad 2023",WhatsApp,B,2024-07-13,0,0,0,0.00
71979,1997,"Día de la Madre 2024",Correo,B,2023-10-05,1,1,0,0.00
71980,2897,"Recuperación Carrito Abandonado",SMS,A,2024-12-21,0,0,0,0.00
71981,1002,"Cyber Wow Mayo 2024",Push,A,2023-09-12,1,0,0,0.00
71982,2521,"Campaña Navidad 2023",SMS,B,2023-07-12,0,0,0,0.00
71983,1013,"Fidelización Recurrentes",SMS,B,2022-01-20,0,0,0,0.00
71984,1416,"Reactivación Q1 2024",Push,A,2023-09-23,0,0,0,0.00
71985,1152,"Reactivación Q1 2024",WhatsApp,B,2022-06-28,1,0,0,0.00
71986,2530,"Bienvenida Nuevo Cliente",Push,A,2023-07-01,0,0,0,0.00
71987,1026,"Black Friday 2023",Correo,A,2023-10-12,1,1,0,0.00
71988,2300,"Cyber Wow Mayo 2024",Correo,A,2024-02-22,0,0,0,0.00
71989,1774,"Recuperación Carrito Abandonado",SMS,B,2022-07-13,0,0,0,0.00
71990,2958,"Campaña Navidad 2023",SMS,B,2023-09-17,1,0,0,0.00
71991,2507,"VIP Exclusivo Agosto",WhatsApp,B,2023-12-01,0,0,0,0.00
71992,2481,"Reactivación Q1 2024",Correo,B,2024-07-07,0,0,0,0.00
71993,1899,"Fidelización Recurrentes",Correo,B,2024-11-10,1,1,0,0.00
71994,1806,"Día de la Madre 2024",SMS,B,2023-03-23,0,0,0,0.00
71995,1680,"Cyber Wow Mayo 2024",Push,A,2023-12-04,0,0,0,0.00
71996,2259,"VIP Exclusivo Agosto",WhatsApp,B,2023-05-02,0,0,0,0.00
71997,1616,"Black Friday 2023",SMS,B,2022-01-18,1,0,0,0.00
71998,2086,"Bienvenida Nuevo Cliente",SMS,B,2023-07-15,1,0,0,0.00
71999,2572,"VIP Exclusivo Agosto",Push,A,2024-10-26,0,0,0,0.00
72000,1408,"Cyber Wow Mayo 2024",SMS,B,2022-02-23,0,0,0,0.00
72001,2591,"Cyber Wow Mayo 2024",SMS,A,2024-01-31,0,0,0,0.00
72002,2608,"Bienvenida Nuevo Cliente",Correo,B,2023-07-12,0,0,0,0.00
72003,1634,"Bienvenida Nuevo Cliente",Correo,A,2023-07-17,1,0,0,0.00
72004,2315,"Cyber Wow Mayo 2024",Push,B,2023-06-21,0,0,0,0.00
72005,1806,"Cyber Wow Mayo 2024",Correo,B,2024-08-01,0,0,0,0.00
72006,1859,"Cyber Wow Mayo 2024",Correo,B,2022-03-12,1,0,0,0.00
72007,2433,"Reactivación Q1 2024",Push,B,2023-07-13,0,0,0,0.00
72008,2184,"Bienvenida Nuevo Cliente",Correo,B,2022-03-19,0,0,0,0.00
72009,2726,"Reactivación Q1 2024",WhatsApp,A,2023-02-07,0,0,0,0.00
72010,1138,"Black Friday 2023",Correo,A,2023-08-19,0,0,0,0.00
72011,2816,"Black Friday 2023",SMS,A,2024-08-19,1,0,0,0.00
72012,2191,"Cyber Wow Mayo 2024",SMS,B,2023-01-06,1,0,0,0.00
72013,2116,"VIP Exclusivo Agosto",Correo,A,2022-12-19,1,0,0,0.00
72014,1668,"Bienvenida Nuevo Cliente",Correo,A,2024-08-13,1,0,0,0.00
72015,1854,"Fidelización Recurrentes",Push,B,2023-06-27,0,0,0,0.00
72016,1318,"VIP Exclusivo Agosto",SMS,B,2022-07-11,1,1,0,0.00
72017,1355,"Fidelización Recurrentes",WhatsApp,A,2024-10-01,0,0,0,0.00
