detalle_id,pedido_id,producto_id,cantidad,precio_unitario,descuento_aplicado,subtotal
91800,12193,260,3,298.97,0.25,672.68
91801,8475,300,5,757.78,0.05,3599.45
91802,12342,294,1,2427.45,0.00,2427.45
91803,10898,138,5,1832.29,0.10,8245.31
91804,11005,265,3,68.86,0.15,175.59
91805,7423,240,2,1506.75,0.00,3013.50
91806,8815,293,4,1199.87,0.00,4799.48
91807,5255,289,2,499.25,0.25,748.88
91808,6718,122,5,522.39,0.00,2611.95
91809,11393,232,5,1813.56,0.25,6800.85
91810,10526,133,1,420.02,0.25,315.01
91811,8300,134,5,574.61,0.05,2729.40
91812,8460,101,4,907.15,0.20,2902.88
91813,11397,238,5,2135.34,0.10,9609.03
91814,9800,165,5,2379.36,0.25,8922.60
91815,5713,174,5,306.10,0.05,1453.97
91816,12612,216,2,1385.99,0.05,2633.38
91817,8342,135,2,1777.26,0.00,3554.52
91818,8798,145,3,1877.04,0.00,5631.12
91819,6777,142,4,1645.63,0.10,5924.27
91820,8151,186,5,1700.97,0.15,7229.12
91821,9118,247,2,974.32,0.00,1948.64
91822,12306,226,3,181.96,0.05,518.59
91823,12131,297,3,298.38,0.00,895.14
91824,6335,114,3,1566.37,0.00,4699.11
91825,7892,174,1,306.10,0.00,306.10
91826,10823,111,5,116.37,0.05,552.76
91827,5466,280,3,1665.08,0.15,4245.95
91828,8056,151,4,1737.89,0.05,6603.98
91829,12242,104,5,2213.07,0.00,11065.35
91830,7810,267,4,1987.88,0.00,7951.52
91831,5557,279,2,2195.66,0.20,3513.06
91832,8003,221,3,1712.69,0.00,5138.07
91833,12252,166,1,485.53,0.00,485.53
91834,5263,282,2,1272.66,0.25,1908.99
91835,12070,115,2,1500.95,0.00,3001.90
91836,6771,156,4,2001.82,0.00,8007.28
91837,6707,255,5,1463.05,0.00,7315.25
91838,11808,140,2,1375.60,0.25,2063.40
91839,7690,284,3,2320.38,0.10,6265.03
91840,8827,125,2,1053.19,0.00,2106.38
91841,11659,208,1,2078.25,0.25,1558.69
91842,5062,237,4,1134.74,0.20,3631.17
91843,7365,215,4,813.88,0.10,2929.97
91844,12480,267,2,1987.88,0.00,3975.76
91845,9008,217,1,1763.03,0.25,1322.27
91846,10528,127,2,1258.40,0.15,2139.28
91847,10900,247,5,974.32,0.00,4871.60
91848,6434,161,2,1891.92,0.00,3783.84
91849,5958,241,5,1072.50,0.15,4558.12
91850,11021,123,5,1736.07,0.20,6944.28
91851,7203,274,1,93.41,0.15,79.40
91852,12190,133,2,420.02,0.00,840.04
91853,12478,126,2,288.49,0.20,461.58
91854,7217,136,3,843.83,0.25,1898.62
91855,8240,232,5,1813.56,0.10,8161.02
91856,8166,203,4,1900.01,0.10,6840.04
91857,5198,284,3,2320.38,0.15,5916.97
91858,10381,193,4,1884.74,0.15,6408.12
91859,6902,117,5,2081.70,0.10,9367.65
91860,7268,166,2,485.53,0.15,825.40
91861,10452,229,2,1416.93,0.15,2408.78
91862,11079,103,5,1509.32,0.15,6414.61
91863,7953,293,1,1199.87,0.00,1199.87
91864,8690,179,5,864.43,0.10,3889.93
91865,10626,277,3,176.58,0.00,529.74
91866,6766,176,4,1657.31,0.15,5634.85
91867,7461,166,2,485.53,0.15,825.40
91868,11227,268,2,1080.58,0.00,2161.16
91869,10360,229,5,1416.93,0.00,7084.65
91870,5024,159,2,1740.36,0.20,2784.58
91871,10303,144,5,1446.74,0.25,5425.27
91872,11671,290,3,1653.02,0.00,4959.06
91873,10667,183,4,2299.69,0.20,7359.01
91874,10483,263,5,2447.20,0.25,9177.00
91875,6336,151,2,1737.89,0.15,2954.41
91876,8233,110,1,418.96,0.25,314.22
91877,10607,124,1,213.45,0.00,213.45
91878,12970,254,4,2165.24,0.20,6928.77
91879,11745,152,1,1885.74,0.00,1885.74
91880,12138,233,4,640.40,0.20,2049.28
91881,7988,285,3,352.36,0.05,1004.23
91882,9507,280,5,1665.08,0.00,8325.40
91883,11712,249,5,1638.11,0.15,6961.97
91884,10389,219,5,1538.12,0.00,7690.60
91885,7176,214,2,1178.45,0.00,2356.90
91886,10210,234,4,302.91,0.00,1211.64
91887,7826,161,5,1891.92,0.15,8040.66
91888,5239,131,3,2336.91,0.00,7010.73
91889,12322,299,5,514.01,0.05,2441.55
91890,8590,165,4,2379.36,0.20,7613.95
91891,7130,161,1,1891.92,0.00,1891.92
91892,6414,239,1,109.05,0.00,109.05
91893,11950,288,4,475.03,0.00,1900.12
91894,5116,227,3,461.19,0.20,1106.86
91895,5730,111,1,116.37,0.00,116.37
91896,6929,194,4,1926.75,0.20,6165.60
91897,5216,262,1,338.59,0.00,338.59
91898,9462,288,5,475.03,0.10,2137.63
91899,10755,195,3,1062.47,0.25,2390.56
91900,11828,256,2,1238.39,0.05,2352.94
91901,7049,233,1,640.40,0.00,640.40
91902,9024,105,1,838.62,0.10,754.76
91903,7264,204,4,226.11,0.20,723.55
91904,5714,241,3,1072.50,0.20,2574.00
91905,5224,185,5,1487.37,0.00,7436.85
91906,6380,130,3,19.96,0.15,50.90
91907,8734,247,4,974.32,0.00,3897.28
91908,7242,270,2,2245.24,0.00,4490.48
91909,6556,149,1,1613.28,0.00,1613.28
91910,5059,230,4,2005.24,0.15,6817.82
91911,10216,245,2,1210.49,0.00,2420.98
91912,8948,101,4,907.15,0.00,3628.60
91913,10445,158,3,2290.44,0.15,5840.62
91914,6006,259,5,2370.62,0.25,8889.82
91915,6283,223,4,1691.32,0.25,5073.96
91916,7368,130,4,19.96,0.20,63.87
91917,12963,116,1,1355.08,0.20,1084.06
91918,6605,146,3,1722.59,0.15,4392.60
91919,8726,166,3,485.53,0.10,1310.93
91920,9376,257,4,1787.40,0.00,7149.60
91921,9055,292,1,1397.80,0.05,1327.91
91922,11686,140,3,1375.60,0.15,3507.78
91923,10909,210,1,243.98,0.20,195.18
91924,11969,237,5,1134.74,0.05,5390.01
91925,5868,228,3,694.03,0.00,2082.09
91926,11176,179,5,864.43,0.00,4322.15
91927,9074,273,1,1052.32,0.00,1052.32
91928,12158,108,2,1886.70,0.20,3018.72
91929,10747,171,4,1704.37,0.15,5794.86
91930,11076,222,4,1487.60,0.00,5950.40
91931,6148,262,1,338.59,0.15,287.80
91932,10597,228,2,694.03,0.05,1318.66
91933,12490,228,3,694.03,0.10,1873.88
91934,8869,151,3,1737.89,0.10,4692.30
91935,5975,224,5,80.21,0.00,401.05
91936,11699,182,2,1551.91,0.20,2483.06
91937,7432,269,1,1773.91,0.25,1330.43
91938,7760,237,4,1134.74,0.05,4312.01
91939,9674,232,5,1813.56,0.05,8614.41
91940,8667,225,5,1270.62,0.10,5717.79
91941,12372,254,1,2165.24,0.20,1732.19
91942,7322,203,3,1900.01,0.00,5700.03
91943,5140,178,3,1497.89,0.15,3819.62
91944,6012,158,2,2290.44,0.05,4351.84
91945,11249,139,3,1994.29,0.00,5982.87
91946,7167,166,2,485.53,0.25,728.29
91947,7949,133,3,420.02,0.00,1260.06
91948,7456,254,4,2165.24,0.15,7361.82
91949,11588,185,5,1487.37,0.00,7436.85
91950,10752,224,2,80.21,0.25,120.31
91951,5938,148,1,572.20,0.10,514.98
91952,9991,212,5,850.02,0.05,4037.60
91953,7181,278,3,227.14,0.00,681.42
91954,12644,131,5,2336.91,0.15,9931.87
91955,5094,105,3,838.62,0.00,2515.86
91956,9033,200,1,2486.65,0.20,1989.32
91957,8267,104,5,2213.07,0.25,8299.01
91958,9165,133,3,420.02,0.00,1260.06
91959,12732,133,5,420.02,0.05,1995.09
91960,10520,156,1,2001.82,0.00,2001.82
91961,6791,248,2,1863.86,0.25,2795.79
91962,6255,160,5,773.25,0.15,3286.31
91963,11932,243,5,2421.72,0.00,12108.60
91964,11766,182,4,1551.91,0.00,6207.64
91965,6293,137,4,301.05,0.25,903.15
91966,7889,118,5,406.89,0.00,2034.45
91967,8707,226,1,181.96,0.15,154.67
91968,12812,226,2,181.96,0.00,363.92
91969,11501,223,3,1691.32,0.05,4820.26
91970,9416,204,2,226.11,0.25,339.17
91971,6808,298,4,108.90,0.00,435.60
91972,6965,201,1,956.06,0.10,860.45
91973,6310,258,4,2022.94,0.00,8091.76
91974,12933,250,5,449.73,0.05,2136.22
91975,9804,154,4,2234.02,0.00,8936.08
91976,8900,187,4,2442.76,0.00,9771.04
91977,5420,241,2,1072.50,0.00,2145.00
91978,10153,278,2,227.14,0.00,454.28
91979,7061,195,4,1062.47,0.10,3824.89
91980,9493,121,3,2042.46,0.20,4901.90
91981,9269,249,4,1638.11,0.10,5897.20
91982,7600,139,5,1994.29,0.25,7478.59
91983,12499,265,5,68.86,0.05,327.08
91984,9475,276,2,1758.07,0.00,3516.14
91985,11109,268,2,1080.58,0.00,2161.16
91986,7676,292,2,1397.80,0.00,2795.60
91987,11663,281,4,1191.76,0.05,4528.69
91988,9378,264,2,1516.92,0.00,3033.84
91989,12000,154,4,2234.02,0.00,8936.08
91990,6164,285,4,352.36,0.00,1409.44
91991,8871,229,4,1416.93,0.10,5100.95
91992,12038,160,1,773.25,0.00,773.25
91993,5481,104,5,2213.07,0.00,11065.35
91994,8330,176,5,1657.31,0.00,8286.55
91995,7047,125,1,1053.19,0.05,1000.53
91996,8920,210,2,243.98,0.15,414.77
91997,8053,265,1,68.86,0.00,68.86
91998,8871,240,5,1506.75,0.20,6027.00
91999,7854,128,5,114.43,0.20,457.72
92000,11982,141,4,993.39,0.05,3774.88
92001,10495,281,1,1191.76,0.00,1191.76
92002,11484,205,4,637.79,0.00,2551.16
92003,10898,153,2,1793.31,0.25,2689.97
92004,8560,154,5,2234.02,0.20,8936.08
92005,9730,199,2,1715.24,0.00,3430.48
92006,12680,118,2,406.89,0.25,610.34
92007,9466,173,1,1136.92,0.00,1136.92
92008,10380,154,5,2234.02,0.00,11170.10
92009,8978,214,3,1178.45,0.20,2828.28
92010,10595,155,3,2423.51,0.00,7270.53
92011,10684,237,2,1134.74,0.00,2269.48
92012,10391,103,3,1509.32,0.25,3395.97
92013,5780,273,2,1052.32,0.00,2104.64
92014,9717,252,2,762.60,0.10,1372.68
92015,7291,273,1,1052.32,0.25,789.24
92016,7280,231,5,1343.75,0.00,6718.75
92017,10250,126,5,288.49,0.05,1370.33
92018,8829,156,3,2001.82,0.20,4804.37
92019,10565,138,1,1832.29,0.25,1374.22
92020,5896,275,1,1096.31,0.00,1096.31
92021,11004,170,4,2070.85,0.05,7869.23
92022,6418,171,2,1704.37,0.25,2556.55
92023,9405,145,1,1877.04,0.15,1595.48
92024,10379,276,1,1758.07,0.00,1758.07
92025,8800,127,3,1258.40,0.00,3775.20
92026,6086,173,5,1136.92,0.20,4547.68
92027,9395,133,1,420.02,0.20,336.02
92028,8360,208,4,2078.25,0.05,7897.35
92029,5523,171,2,1704.37,0.10,3067.87
92030,7039,297,3,298.38,0.00,895.14
92031,10285,192,5,1996.58,0.00,9982.90
92032,5575,116,2,1355.08,0.00,2710.16
92033,12267,201,4,956.06,0.15,3250.60
92034,8794,128,3,114.43,0.00,343.29
92035,12922,168,4,746.43,0.25,2239.29
92036,10496,294,2,2427.45,0.05,4612.15
92037,8220,173,2,1136.92,0.20,1819.07
92038,8590,261,4,419.36,0.10,1509.70
92039,10183,260,5,298.97,0.10,1345.37
92040,6781,211,3,955.77,0.00,2867.31
92041,7182,162,3,764.05,0.00,2292.15
92042,10759,199,5,1715.24,0.00,8576.20
92043,8672,127,3,1258.40,0.00,3775.20
92044,10115,204,3,226.11,0.00,678.33
92045,5303,201,1,956.06,0.05,908.26
92046,8347,217,3,1763.03,0.15,4495.73
92047,12376,256,2,1238.39,0.20,1981.42
92048,9819,160,2,773.25,0.00,1546.50
92049,10915,260,1,298.97,0.10,269.07
92050,12378,263,3,2447.20,0.25,5506.20
92051,6791,197,2,2202.77,0.10,3964.99
92052,5569,164,5,1599.20,0.25,5997.00
92053,6806,145,2,1877.04,0.20,3003.26
92054,9973,110,4,418.96,0.00,1675.84
92055,10288,158,4,2290.44,0.25,6871.32
92056,10028,116,4,1355.08,0.00,5420.32
92057,12674,230,4,2005.24,0.00,8020.96
92058,11576,265,1,68.86,0.25,51.64
92059,12214,273,1,1052.32,0.20,841.86
92060,7188,199,5,1715.24,0.05,8147.39
92061,7702,267,1,1987.88,0.00,1987.88
92062,11264,188,4,1254.94,0.25,3764.82
92063,6050,274,2,93.41,0.10,168.14
92064,5285,216,3,1385.99,0.00,4157.97
92065,6461,264,4,1516.92,0.10,5460.91
92066,11242,263,4,2447.20,0.00,9788.80
92067,8598,218,1,1133.43,0.05,1076.76
92068,9564,188,4,1254.94,0.10,4517.78
92069,7160,208,4,2078.25,0.00,8313.00
92070,12637,157,4,1243.00,0.10,4474.80
92071,11912,237,5,1134.74,0.05,5390.01
92072,7579,197,1,2202.77,0.25,1652.08
92073,10650,254,1,2165.24,0.25,1623.93
92074,8021,104,1,2213.07,0.00,2213.07
92075,9571,128,5,114.43,0.00,572.15
92076,6370,129,4,268.41,0.00,1073.64
92077,6932,293,3,1199.87,0.05,3419.63
92078,11969,168,3,746.43,0.00,2239.29
92079,6407,298,1,108.90,0.00,108.90
92080,6834,145,1,1877.04,0.00,1877.04
92081,8369,245,2,1210.49,0.00,2420.98
92082,6219,107,5,1171.67,0.00,5858.35
92083,8757,236,5,442.97,0.05,2104.11
92084,12592,101,5,907.15,0.25,3401.81
92085,6974,145,4,1877.04,0.05,7132.75
92086,12494,139,5,1994.29,0.05,9472.88
92087,6253,157,1,1243.00,0.00,1243.00
92088,6336,153,2,1793.31,0.15,3048.63
92089,5069,131,2,2336.91,0.10,4206.44
92090,6069,111,4,116.37,0.00,465.48
92091,12857,170,1,2070.85,0.25,1553.14
92092,5359,178,5,1497.89,0.20,5991.56
92093,11555,106,4,903.02,0.10,3250.87
92094,7054,252,5,762.60,0.00,3813.00
92095,10212,217,4,1763.03,0.00,7052.12
92096,12082,144,5,1446.74,0.00,7233.70
92097,8286,289,2,499.25,0.25,748.88
92098,11779,250,5,449.73,0.00,2248.65
92099,10509,169,3,525.57,0.00,1576.71
92100,11859,243,2,2421.72,0.00,4843.44
92101,10913,263,2,2447.20,0.20,3915.52
92102,9515,260,2,298.97,0.25,448.46
92103,6321,143,5,988.01,0.25,3705.04
92104,9725,289,3,499.25,0.05,1422.86
92105,7373,235,2,1296.63,0.25,1944.95
92106,7184,181,2,766.36,0.25,1149.54
92107,8151,114,1,1566.37,0.00,1566.37
92108,12487,239,3,109.05,0.00,327.15
92109,7397,238,3,2135.34,0.20,5124.82
92110,8370,151,2,1737.89,0.00,3475.78
92111,5964,185,5,1487.37,0.05,7065.01
92112,11233,138,3,1832.29,0.05,5222.03
92113,12959,297,5,298.38,0.00,1491.90
92114,8199,216,5,1385.99,0.00,6929.95
92115,7762,262,3,338.59,0.10,914.19
92116,10501,216,2,1385.99,0.10,2494.78
92117,5968,243,3,2421.72,0.10,6538.64
92118,8572,156,2,2001.82,0.05,3803.46
92119,6502,198,1,2373.31,0.20,1898.65
92120,5264,195,2,1062.47,0.05,2018.69
92121,9894,270,5,2245.24,0.00,11226.20
92122,10612,272,4,1363.23,0.05,5180.27
92123,10040,292,2,1397.80,0.10,2516.04
92124,11328,177,3,36.22,0.00,108.66
92125,11370,104,3,2213.07,0.15,5643.33
92126,10375,138,3,1832.29,0.00,5496.87
92127,8388,116,3,1355.08,0.00,4065.24
92128,9247,275,4,1096.31,0.05,4165.98
92129,10284,266,5,1245.35,0.00,6226.75
92130,7037,216,4,1385.99,0.00,5543.96
92131,10747,131,5,2336.91,0.25,8763.41
92132,7379,199,2,1715.24,0.15,2915.91
92133,11649,284,1,2320.38,0.00,2320.38
92134,10789,144,2,1446.74,0.00,2893.48
92135,9580,141,4,993.39,0.25,2980.17
92136,5841,243,4,2421.72,0.15,8233.85
92137,11915,141,4,993.39,0.00,3973.56
92138,10830,181,4,766.36,0.00,3065.44
92139,10185,141,4,993.39,0.05,3774.88
92140,12428,106,2,903.02,0.00,1806.04
92141,10491,116,1,1355.08,0.00,1355.08
92142,11894,110,2,418.96,0.00,837.92
92143,9581,123,1,1736.07,0.00,1736.07
92144,11707,113,1,2150.67,0.00,2150.67
92145,11332,244,2,201.19,0.00,402.38
92146,9192,101,2,907.15,0.25,1360.72
92147,12297,127,3,1258.40,0.00,3775.20
92148,9127,175,1,2362.73,0.25,1772.05
92149,8007,249,2,1638.11,0.20,2620.98
92150,12150,174,1,306.10,0.00,306.10
92151,12089,201,2,956.06,0.10,1720.91
92152,12557,136,5,843.83,0.15,3586.28
92153,12507,274,3,93.41,0.15,238.20
92154,5405,157,5,1243.00,0.25,4661.25
92155,7600,247,4,974.32,0.00,3897.28
92156,12971,270,3,2245.24,0.00,6735.72
92157,9498,145,1,1877.04,0.15,1595.48
92158,10806,270,2,2245.24,0.00,4490.48
92159,5514,234,2,302.91,0.25,454.37
92160,7699,279,3,2195.66,0.25,4940.23
92161,6757,180,3,943.48,0.20,2264.35
92162,7387,147,3,2470.00,0.00,7410.00
92163,7557,201,4,956.06,0.00,3824.24
92164,9184,225,2,1270.62,0.10,2287.12
92165,12345,169,2,525.57,0.00,1051.14
92166,5120,107,5,1171.67,0.00,5858.35
92167,11407,128,3,114.43,0.05,326.13
92168,8555,126,1,288.49,0.00,288.49
92169,10959,265,1,68.86,0.25,51.64
92170,10320,107,4,1171.67,0.25,3515.01
92171,5091,112,3,1270.77,0.05,3621.69
92172,12773,142,3,1645.63,0.00,4936.89
92173,5257,258,2,2022.94,0.15,3439.00
92174,7185,229,1,1416.93,0.15,1204.39
92175,11345,145,2,1877.04,0.05,3566.38
92176,5613,190,4,646.82,0.10,2328.55
92177,11146,192,1,1996.58,0.00,1996.58
92178,10613,161,3,1891.92,0.00,5675.76
92179,7968,239,5,109.05,0.00,545.25
92180,11012,122,3,522.39,0.25,1175.38
92181,7670,162,5,764.05,0.00,3820.25
92182,10884,158,4,2290.44,0.00,9161.76
92183,6225,189,3,885.16,0.25,1991.61
92184,9507,242,4,1720.12,0.20,5504.38
92185,8472,178,1,1497.89,0.00,1497.89
92186,8178,133,5,420.02,0.00,2100.10
92187,6168,130,2,19.96,0.20,31.94
92188,10436,167,2,50.29,0.10,90.52
92189,8795,131,5,2336.91,0.00,11684.55
92190,9628,272,2,1363.23,0.15,2317.49
92191,12186,159,2,1740.36,0.15,2958.61
92192,7745,179,3,864.43,0.00,2593.29
92193,11383,287,3,224.99,0.10,607.47
92194,10620,262,4,338.59,0.05,1286.64
92195,8634,136,1,843.83,0.00,843.83
92196,11355,106,1,903.02,0.20,722.42
92197,9536,291,2,1369.29,0.20,2190.86
92198,9573,208,1,2078.25,0.00,2078.25
92199,12089,300,3,757.78,0.10,2046.01
92200,10240,221,4,1712.69,0.00,6850.76
92201,10607,226,4,181.96,0.20,582.27
92202,9083,141,5,993.39,0.20,3973.56
92203,6623,175,2,2362.73,0.05,4489.19
92204,11718,283,5,615.57,0.15,2616.17
92205,11213,299,2,514.01,0.15,873.82
92206,7514,243,5,2421.72,0.00,12108.60
92207,7918,247,4,974.32,0.00,3897.28
92208,12223,143,3,988.01,0.15,2519.43
92209,10767,243,1,2421.72,0.05,2300.63
92210,9949,129,3,268.41,0.05,764.97
92211,5531,292,3,1397.80,0.05,3983.73
92212,6738,287,2,224.99,0.00,449.98
92213,7480,192,2,1996.58,0.00,3993.16
92214,10423,286,5,69.93,0.15,297.20
92215,8687,224,3,80.21,0.00,240.63
92216,9969,169,2,525.57,0.00,1051.14
92217,5644,148,4,572.20,0.00,2288.80
92218,5857,251,4,947.97,0.05,3602.29
92219,6483,177,3,36.22,0.25,81.50
92220,6527,210,3,243.98,0.10,658.75
92221,11041,183,5,2299.69,0.20,9198.76
92222,9671,201,1,956.06,0.00,956.06
92223,12355,276,3,1758.07,0.20,4219.37
92224,8472,278,1,227.14,0.00,227.14
92225,11680,101,5,907.15,0.00,4535.75
92226,10463,105,4,838.62,0.10,3019.03
92227,7493,187,2,2442.76,0.15,4152.69
92228,5965,264,5,1516.92,0.20,6067.68
92229,12593,266,3,1245.35,0.00,3736.05
92230,5910,236,3,442.97,0.15,1129.57
92231,12067,124,1,213.45,0.00,213.45
92232,10625,150,1,397.61,0.20,318.09
92233,8920,130,3,19.96,0.10,53.89
92234,8793,124,1,213.45,0.15,181.43
92235,7031,238,4,2135.34,0.00,8541.36
92236,6686,261,4,419.36,0.00,1677.44
92237,12449,293,1,1199.87,0.00,1199.87
92238,10237,296,5,1459.44,0.10,6567.48
92239,5366,135,4,1777.26,0.00,7109.04
92240,11710,116,2,1355.08,0.20,2168.13
92241,8557,199,4,1715.24,0.00,6860.96
92242,10075,154,2,2234.02,0.25,3351.03
92243,11236,235,5,1296.63,0.00,6483.15
92244,10835,190,5,646.82,0.10,2910.69
92245,12943,272,3,1363.23,0.20,3271.75
92246,9687,290,1,1653.02,0.20,1322.42
92247,10322,263,3,2447.20,0.15,6240.36
92248,7707,284,5,2320.38,0.00,11601.90
92249,8884,146,3,1722.59,0.00,5167.77
92250,9980,278,3,227.14,0.00,681.42
92251,11591,108,1,1886.70,0.20,1509.36
92252,6616,264,1,1516.92,0.15,1289.38
92253,7285,261,4,419.36,0.10,1509.70
92254,8124,299,2,514.01,0.00,1028.02
92255,5214,143,2,988.01,0.00,1976.02
92256,7523,164,1,1599.20,0.00,1599.20
92257,12102,273,3,1052.32,0.00,3156.96
92258,6662,112,5,1270.77,0.00,6353.85
92259,9202,181,1,766.36,0.20,613.09
92260,5547,237,5,1134.74,0.05,5390.01
92261,6623,123,3,1736.07,0.20,4166.57
92262,9059,277,5,176.58,0.20,706.32
92263,12467,205,5,637.79,0.10,2870.05
92264,10391,168,3,746.43,0.00,2239.29
92265,12146,299,2,514.01,0.00,1028.02
92266,11265,253,1,566.24,0.25,424.68
92267,12133,114,4,1566.37,0.00,6265.48
92268,9445,137,1,301.05,0.25,225.79
92269,12416,250,3,449.73,0.00,1349.19
92270,6611,296,4,1459.44,0.00,5837.76
92271,11184,139,1,1994.29,0.00,1994.29
92272,6307,285,2,352.36,0.00,704.72
92273,7536,260,1,298.97,0.15,254.12
92274,10737,135,3,1777.26,0.10,4798.60
92275,11350,140,5,1375.60,0.05,6534.10
92276,5903,250,5,449.73,0.00,2248.65
92277,7748,137,1,301.05,0.00,301.05
92278,12377,252,4,762.60,0.00,3050.40
92279,10528,122,2,522.39,0.10,940.30
92280,8250,172,2,176.79,0.05,335.90
92281,8402,102,2,1084.90,0.15,1844.33
92282,10714,226,2,181.96,0.00,363.92
92283,8700,144,5,1446.74,0.00,7233.70
92284,10975,127,2,1258.40,0.05,2390.96
92285,11779,148,1,572.20,0.15,486.37
92286,10087,185,3,1487.37,0.00,4462.11
92287,12373,150,3,397.61,0.05,1133.19
92288,9693,197,5,2202.77,0.20,8811.08
92289,6761,128,3,114.43,0.00,343.29
92290,8049,108,4,1886.70,0.20,6037.44
92291,5162,202,5,2407.29,0.05,11434.63
92292,7029,287,1,224.99,0.00,224.99
92293,10253,231,4,1343.75,0.15,4568.75
92294,8150,185,4,1487.37,0.25,4462.11
92295,6492,121,2,2042.46,0.10,3676.43
92296,6582,243,2,2421.72,0.05,4601.27
92297,11727,171,3,1704.37,0.05,4857.45
92298,5739,106,3,903.02,0.25,2031.80
92299,6091,179,2,864.43,0.25,1296.64
92300,5662,287,1,224.99,0.15,191.24
92301,7336,289,2,499.25,0.15,848.73
92302,11201,126,3,288.49,0.00,865.47
92303,5649,209,1,1581.90,0.00,1581.90
92304,6206,139,5,1994.29,0.10,8974.31
92305,12894,182,4,1551.91,0.00,6207.64
92306,12311,253,4,566.24,0.00,2264.96
92307,11098,162,2,764.05,0.20,1222.48
92308,8011,237,4,1134.74,0.00,4538.96
92309,8907,123,2,1736.07,0.25,2604.11
92310,10474,137,4,301.05,0.20,963.36
92311,7962,254,1,2165.24,0.15,1840.45
92312,12120,192,5,1996.58,0.00,9982.90
92313,5882,232,3,1813.56,0.05,5168.65
92314,7538,104,2,2213.07,0.10,3983.53
92315,6765,205,5,637.79,0.10,2870.05
92316,12670,115,4,1500.95,0.10,5403.42
92317,5388,253,5,566.24,0.00,2831.20
92318,9116,256,4,1238.39,0.20,3962.85
92319,9200,120,2,357.32,0.25,535.98
92320,12315,229,5,1416.93,0.00,7084.65
92321,6204,293,1,1199.87,0.00,1199.87
92322,5724,204,5,226.11,0.15,960.97
92323,6392,256,1,1238.39,0.20,990.71
92324,6168,256,3,1238.39,0.10,3343.65
92325,12348,107,3,1171.67,0.00,3515.01
92326,8457,106,2,903.02,0.00,1806.04
92327,12287,289,3,499.25,0.25,1123.31
92328,7903,127,2,1258.40,0.25,1887.60
92329,10444,284,2,2320.38,0.05,4408.72
92330,10329,174,5,306.10,0.00,1530.50
92331,5608,299,5,514.01,0.00,2570.05
92332,11711,151,4,1737.89,0.00,6951.56
92333,9059,179,5,864.43,0.10,3889.93
92334,7265,167,2,50.29,0.00,100.58
92335,11056,146,3,1722.59,0.10,4650.99
92336,8717,278,5,227.14,0.00,1135.70
92337,7411,126,5,288.49,0.00,1442.45
92338,9782,182,4,1551.91,0.20,4966.11
92339,6281,146,2,1722.59,0.20,2756.14
92340,11240,192,5,1996.58,0.10,8984.61
92341,10616,222,1,1487.60,0.25,1115.70
92342,12094,140,1,1375.60,0.25,1031.70
92343,10116,210,5,243.98,0.15,1036.91
92344,5375,115,3,1500.95,0.05,4277.71
92345,11305,168,3,746.43,0.05,2127.33
92346,7461,123,5,1736.07,0.25,6510.26
92347,12699,115,4,1500.95,0.05,5703.61
92348,10087,266,5,1245.35,0.15,5292.74
92349,12193,113,4,2150.67,0.00,8602.68
92350,12640,111,5,116.37,0.25,436.39
92351,12206,174,1,306.10,0.25,229.58
92352,6782,163,2,530.94,0.25,796.41
92353,11387,184,1,1591.66,0.00,1591.66
92354,10445,249,1,1638.11,0.05,1556.20
92355,10672,154,1,2234.02,0.20,1787.22
92356,9714,232,2,1813.56,0.15,3083.05
92357,10071,117,3,2081.70,0.20,4996.08
92358,12874,163,4,530.94,0.20,1699.01
92359,9780,285,4,352.36,0.05,1338.97
92360,5346,118,5,406.89,0.00,2034.45
92361,12277,250,1,449.73,0.00,449.73
92362,11290,223,2,1691.32,0.00,3382.64
92363,6016,125,5,1053.19,0.15,4476.06
92364,10667,170,1,2070.85,0.25,1553.14
92365,5264,153,3,1793.31,0.20,4303.94
92366,11188,216,1,1385.99,0.25,1039.49
92367,7378,288,4,475.03,0.15,1615.10
92368,10221,194,1,1926.75,0.25,1445.06
92369,9123,287,3,224.99,0.20,539.98
92370,7415,269,4,1773.91,0.00,7095.64
92371,12650,300,4,757.78,0.25,2273.34
92372,11398,279,5,2195.66,0.00,10978.30
92373,11640,283,1,615.57,0.00,615.57
92374,9722,262,2,338.59,0.15,575.60
92375,12637,214,5,1178.45,0.25,4419.19
92376,7048,119,5,1998.83,0.00,9994.15
92377,5964,260,2,298.97,0.00,597.94
92378,9759,225,1,1270.62,0.15,1080.03
92379,9831,176,4,1657.31,0.20,5303.39
92380,12787,200,1,2486.65,0.10,2237.99
92381,10483,272,4,1363.23,0.25,4089.69
92382,8207,245,2,1210.49,0.00,2420.98
92383,6852,253,3,566.24,0.00,1698.72
92384,12819,271,2,926.97,0.15,1575.85
92385,11043,133,5,420.02,0.15,1785.08
92386,7864,172,1,176.79,0.00,176.79
92387,6902,292,3,1397.80,0.15,3564.39
92388,12229,108,3,1886.70,0.00,5660.10
92389,11717,128,3,114.43,0.05,326.13
92390,7860,122,4,522.39,0.20,1671.65
92391,5201,130,5,19.96,0.10,89.82
92392,5369,151,4,1737.89,0.10,6256.40
92393,8549,136,5,843.83,0.00,4219.15
92394,6739,230,4,2005.24,0.05,7619.91
92395,6003,148,4,572.20,0.00,2288.80
