sesion_id,cliente_id,fecha_sesion,fuente_trafico,dispositivo,paginas_vistas,tiempo_sesion_seg,agrego_al_carrito,realizo_compra,pagina_salida
201113,1953,2023-11-09,"TikTok Ads",Móvil,3,1783,0,0,Checkout
201114,2450,2022-09-10,Directo,Móvil,9,1265,1,0,Búsqueda
201115,2161,2024-08-15,Directo,Móvil,18,1297,0,0,Confirmación
201116,2137,2024-09-29,Directo,Desktop,2,1579,0,0,Checkout
201117,1086,2024-04-25,"Meta Ads",Tablet,13,503,1,0,Checkout
201118,1884,2024-04-10,"Google Ads",Tablet,19,1396,0,0,Confirmación
201119,1488,2023-06-24,"TikTok Ads",Móvil,3,1220,1,0,Confirmación
201120,1313,2023-10-31,"TikTok Ads",Tablet,2,481,0,0,Checkout
201121,2608,2022-05-29,Orgánico,Móvil,15,1634,1,0,Inicio
201122,2147,2023-09-14,"Meta Ads",Desktop,16,1425,1,0,Búsqueda
201123,1117,2023-07-14,"TikTok Ads",Móvil,2,306,0,0,Carrito
201124,1822,2022-05-27,"TikTok Ads",Tablet,7,1194,0,0,Confirmación
201125,2439,2023-08-18,Orgánico,Desktop,7,888,0,0,Checkout
201126,2101,2023-01-02,Directo,Tablet,11,1607,1,0,Carrito
201127,2016,2024-04-05,"TikTok Ads",Tablet,12,490,1,1,Confirmación
201128,1157,2024-03-29,"Meta Ads",Tablet,7,727,0,0,Carrito
201129,NULL,2024-12-09,Orgánico,Desktop,4,335,0,0,Producto
201130,1579,2024-07-06,Directo,Tablet,16,390,0,0,Inicio
201131,1722,2024-07-10,Orgánico,Tablet,9,304,0,0,Producto
201132,1710,2022-12-08,Directo,Tablet,17,1308,0,0,Confirmación
201133,2753,2022-08-03,Directo,Tablet,7,516,0,0,Confirmación
201134,1267,2024-09-08,Directo,Móvil,8,999,0,0,Producto
201135,2341,2024-08-02,Correo,Tablet,1,463,0,0,Producto
201136,1777,2022-03-22,Orgánico,Tablet,11,576,0,0,Confirmación
201137,2997,2024-03-25,Orgánico,Móvil,9,457,0,0,Confirmación
201138,NULL,2023-05-06,Directo,Desktop,18,1266,1,0,Búsqueda
201139,1587,2024-03-01,"Google Ads",Tablet,12,839,0,0,Búsqueda
201140,2427,2024-06-22,"TikTok Ads",Desktop,7,759,0,0,Producto
201141,NULL,2023-07-13,"TikTok Ads",Tablet,8,19,0,0,Búsqueda
201142,2504,2023-03-21,"Google Ads",Desktop,9,19,0,0,Confirmación
201143,NULL,2024-08-02,"TikTok Ads",Tablet,10,1714,0,0,Carrito
201144,1572,2022-06-01,"Meta Ads",Desktop,19,439,0,0,Búsqueda
201145,2810,2023-09-16,"Google Ads",Tablet,12,1653,0,0,Carrito
201146,1452,2024-09-05,Directo,Desktop,12,907,1,1,Confirmación
201147,2346,2022-09-06,"Google Ads",Móvil,9,398,1,0,Producto
201148,1139,2024-03-31,Orgánico,Desktop,18,919,0,0,Carrito
201149,1760,2024-11-12,"TikTok Ads",Tablet,16,879,0,0,Producto
201150,NULL,2022-06-07,"Google Ads",Tablet,15,27,1,1,Confirmación
201151,1839,2024-01-16,Correo,Desktop,10,1795,1,0,Inicio
201152,2922,2022-06-19,Directo,Móvil,14,709,0,0,Producto
201153,2786,2023-04-07,Directo,Tablet,15,1181,0,0,Búsqueda
201154,2564,2022-07-10,Directo,Tablet,6,186,0,0,Carrito
201155,NULL,2023-12-04,"Meta Ads",Tablet,2,241,0,0,Producto
201156,1754,2022-08-21,"Google Ads",Desktop,11,26,0,0,Producto
201157,NULL,2023-12-24,Directo,Tablet,18,1054,0,0,Checkout
201158,2883,2022-06-03,"Meta Ads",Tablet,7,1206,0,0,Búsqueda
201159,2930,2023-10-25,Directo,Tablet,3,271,0,0,Inicio
201160,1579,2022-01-19,"Meta Ads",Móvil,12,1699,1,0,Carrito
201161,2587,2023-05-08,"TikTok Ads",Desktop,20,1247,0,0,Búsqueda
201162,NULL,2023-10-13,"Google Ads",Desktop,18,534,0,0,Carrito
201163,1638,2024-03-29,Directo,Tablet,3,158,1,0,Carrito
201164,2010,2023-07-01,Correo,Móvil,13,563,0,0,Búsqueda
201165,2323,2024-03-15,Correo,Tablet,14,1297,0,0,Búsqueda
201166,NULL,2024-03-03,Directo,Móvil,18,1522,1,0,Búsqueda
201167,2613,2023-01-29,Directo,Tablet,17,662,1,0,Carrito
201168,2619,2022-07-20,Orgánico,Móvil,12,1680,1,0,Inicio
201169,2275,2022-09-21,"TikTok Ads",Móvil,2,186,0,0,Búsqueda
201170,2022,2023-10-04,Correo,Tablet,17,1074,1,0,Carrito
201171,1307,2022-02-26,Correo,Tablet,10,1166,0,0,Carrito
201172,1309,2022-08-17,Orgánico,Desktop,19,275,0,0,Inicio
201173,1768,2024-06-26,"TikTok Ads",Tablet,10,1069,1,0,Carrito
201174,NULL,2023-12-21,Orgánico,Móvil,5,1184,0,0,Checkout
201175,2649,2024-03-21,Directo,Desktop,5,1211,0,0,Búsqueda
201176,1381,2023-01-16,Correo,Tablet,18,1025,0,0,Inicio
201177,2654,2022-07-22,Correo,Móvil,16,701,0,0,Producto
201178,2426,2022-08-16,"TikTok Ads",Tablet,17,160,1,0,Búsqueda
201179,1943,2024-11-08,"Meta Ads",Tablet,10,345,1,0,Checkout
201180,1435,2024-03-27,Orgánico,Desktop,14,145,0,0,Inicio
201181,1881,2023-05-27,Correo,Desktop,14,1557,0,0,Confirmación
201182,1424,2024-01-15,"Google Ads",Desktop,14,294,0,0,Producto
201183,NULL,2023-05-09,"TikTok Ads",Desktop,4,714,0,0,Checkout
201184,2758,2024-02-21,"TikTok Ads",Móvil,7,1381,1,0,Búsqueda
201185,1989,2022-05-31,"TikTok Ads",Tablet,11,561,0,0,Producto
201186,2728,2022-09-01,"TikTok Ads",Desktop,12,78,0,0,Búsqueda
201187,1204,2024-05-08,"TikTok Ads",Móvil,8,406,0,0,Checkout
201188,1713,2024-05-18,"Meta Ads",Tablet,12,1177,0,0,Checkout
201189,2583,2023-01-26,Directo,Móvil,2,1785,0,0,Producto
201190,1716,2023-01-08,"TikTok Ads",Móvil,15,296,0,0,Checkout
201191,2193,2022-10-05,"Meta Ads",Tablet,20,614,1,0,Confirmación
201192,1995,2024-11-04,"TikTok Ads",Tablet,11,1181,1,0,Confirmación
201193,NULL,2023-11-11,"Meta Ads",Tablet,13,133,0,0,Inicio
201194,1004,2024-03-16,"TikTok Ads",Desktop,15,237,0,0,Producto
201195,1197,2023-02-16,Orgánico,Tablet,19,139,1,0,Búsqueda
201196,NULL,2024-04-28,"TikTok Ads",Tablet,19,272,0,0,Búsqueda
201197,2015,2023-12-19,"Meta Ads",Desktop,7,1146,0,0,Confirmación
201198,1069,2024-07-02,"Meta Ads",Desktop,1,1534,0,0,Checkout
201199,NULL,2024-05-22,Orgánico,Desktop,15,1045,0,0,Carrito
201200,1135,2022-09-27,Directo,Tablet,20,149,1,0,Búsqueda
201201,2044,2022-02-09,"TikTok Ads",Desktop,19,1078,0,0,Inicio
201202,NULL,2022-09-27,"TikTok Ads",Móvil,11,200,0,0,Carrito
201203,NULL,2023-03-04,"Google Ads",Móvil,19,1213,1,1,Confirmación
201204,NULL,2022-05-17,"Meta Ads",Tablet,12,819,0,0,Checkout
201205,1724,2023-09-02,Correo,Móvil,3,997,0,0,Confirmación
201206,1854,2024-03-24,Directo,Móvil,12,89,1,0,Búsqueda
201207,1927,2022-04-21,Correo,Móvil,5,890,0,0,Carrito
201208,2097,2022-05-28,Orgánico,Tablet,1,657,0,0,Producto
201209,2263,2023-11-08,"Google Ads",Tablet,4,1506,0,0,Checkout
201210,1994,2022-01-01,"Meta Ads",Desktop,10,937,0,0,Producto
201211,1184,2024-04-20,Orgánico,Móvil,10,253,1,0,Inicio
201212,2929,2022-10-19,Directo,Desktop,19,1477,0,0,Producto
201213,2141,2022-01-10,"Meta Ads",Móvil,7,311,1,0,Carrito
201214,1434,2022-12-12,"Meta Ads",Desktop,14,1476,1,0,Búsqueda
201215,2087,2024-11-02,"Google Ads",Desktop,4,1220,0,0,Checkout
201216,1911,2022-02-12,Correo,Tablet,9,679,0,0,Inicio
201217,1278,2023-09-30,Directo,Móvil,9,904,1,0,Confirmación
201218,1467,2023-06-21,Orgánico,Móvil,20,1720,0,0,Inicio
201219,2415,2023-05-16,"Meta Ads",Móvil,14,1333,0,0,Búsqueda
201220,2970,2024-06-13,Orgánico,Móvil,12,249,0,0,Confirmación
201221,1034,2024-05-15,Directo,Móvil,17,176,1,0,Producto
201222,1284,2023-09-06,Orgánico,Tablet,4,959,0,0,Checkout
201223,2557,2023-03-30,Directo,Desktop,8,1152,1,0,Carrito
201224,NULL,2024-08-21,"TikTok Ads",Tablet,7,238,1,0,Búsqueda
201225,2892,2022-04-20,"Google Ads",Desktop,12,1181,1,0,Carrito
201226,2735,2024-08-16,"Google Ads",Desktop,6,1589,0,0,Carrito
201227,2946,2022-08-12,"Meta Ads",Tablet,8,435,1,0,Inicio
201228,1161,2022-05-28,"TikTok Ads",Móvil,17,1684,1,0,Búsqueda
201229,2501,2024-08-06,"Google Ads",Móvil,14,616,0,0,Producto
201230,1535,2022-01-06,"Google Ads",Móvil,19,460,0,0,Carrito
201231,2639,2024-04-02,Orgánico,Móvil,13,1586,0,0,Inicio
201232,NULL,2023-03-24,"Google Ads",Tablet,3,1654,1,0,Producto
201233,1728,2022-02-22,Correo,Desktop,18,852,0,0,Carrito
201234,1633,2024-10-26,"TikTok Ads",Tablet,13,1190,0,0,Producto
201235,2880,2023-07-07,Orgánico,Desktop,10,35,0,0,Carrito
201236,NULL,2024-12-21,"Google Ads",Móvil,4,1617,1,0,Carrito
201237,2634,2023-07-26,Directo,Móvil,3,123,0,0,Búsqueda
201238,NULL,2024-08-16,Orgánico,Desktop,14,405,1,0,Inicio
201239,2132,2024-09-29,"Google Ads",Tablet,2,217,0,0,Producto
201240,NULL,2024-09-23,"TikTok Ads",Desktop,17,1525,0,0,Producto
201241,NULL,2022-02-10,Directo,Móvil,1,985,1,0,Inicio
201242,1582,2023-03-22,"TikTok Ads",Móvil,18,154,0,0,Checkout
201243,1439,2022-03-21,Directo,Tablet,18,429,0,0,Checkout
201244,NULL,2024-08-14,"TikTok Ads",Tablet,12,488,0,0,Confirmación
201245,2409,2023-07-18,"Meta Ads",Tablet,15,727,0,0,Checkout
201246,1036,2022-11-20,"Meta Ads",Desktop,3,1384,0,0,Carrito
201247,2767,2023-08-29,"Google Ads",Móvil,5,523,1,0,Búsqueda
201248,1652,2024-02-07,Correo,Tablet,11,156,0,0,Búsqueda
201249,2965,2023-04-22,"Meta Ads",Desktop,3,364,0,0,Checkout
201250,1905,2023-06-30,"Meta Ads",Móvil,19,82,1,0,Checkout
201251,1268,2023-01-27,"TikTok Ads",Tablet,1,1378,0,0,Búsqueda
201252,1703,2023-01-24,"Google Ads",Tablet,18,676,0,0,Búsqueda
201253,2402,2022-03-05,Directo,Tablet,13,1450,1,0,Carrito
201254,1701,2023-09-05,Directo,Desktop,6,995,0,0,Checkout
201255,1198,2022-12-02,"Meta Ads",Tablet,7,1027,1,0,Producto
201256,1889,2024-05-05,"TikTok Ads",Móvil,13,1488,1,0,Carrito
201257,2689,2023-12-22,Orgánico,Tablet,12,1103,0,0,Inicio
201258,1528,2023-06-05,Directo,Desktop,14,456,1,0,Búsqueda
201259,2597,2022-09-11,Orgánico,Móvil,11,980,0,0,Carrito
201260,NULL,2024-02-05,Directo,Móvil,14,941,1,0,Checkout
201261,1469,2022-07-01,Orgánico,Tablet,19,699,0,0,Confirmación
201262,2603,2023-12-04,"TikTok Ads",Desktop,9,1494,0,0,Confirmación
201263,1034,2023-01-28,Correo,Móvil,4,74,0,0,Búsqueda
201264,NULL,2024-11-02,"Meta Ads",Desktop,15,853,1,0,Checkout
201265,1200,2022-04-13,"TikTok Ads",Desktop,5,1439,0,0,Confirmación
201266,2280,2023-01-05,Directo,Desktop,10,1193,1,0,Búsqueda
201267,2751,2024-07-28,"Google Ads",Móvil,14,1700,0,0,Producto
201268,2059,2022-06-26,Correo,Desktop,6,638,0,0,Checkout
201269,1400,2023-05-07,"Meta Ads",Desktop,9,625,0,0,Carrito
201270,2885,2022-04-16,"Meta Ads",Móvil,17,179,0,0,Checkout
201271,1373,2022-09-08,"Meta Ads",Móvil,8,1016,0,0,Producto
201272,2376,2023-05-06,"Meta Ads",Móvil,1,997,1,0,Búsqueda
201273,NULL,2022-07-23,Directo,Móvil,1,919,0,0,Producto
201274,1586,2024-08-02,"Meta Ads",Móvil,18,1584,1,0,Confirmación
201275,NULL,2023-09-28,"Meta Ads",Tablet,16,1800,1,0,Búsqueda
201276,1447,2022-10-14,"TikTok Ads",Tablet,15,512,0,0,Inicio
201277,NULL,2024-02-27,"TikTok Ads",Tablet,13,1358,1,0,Confirmación
201278,2584,2022-12-19,Directo,Desktop,8,1452,0,0,Confirmación
201279,2583,2022-04-20,Correo,Móvil,12,1492,1,0,Búsqueda
201280,2953,2023-08-14,Directo,Tablet,7,1633,1,0,Carrito
201281,NULL,2022-12-17,"TikTok Ads",Móvil,17,490,0,0,Carrito
201282,1641,2023-05-23,Orgánico,Tablet,10,1217,0,0,Producto
201283,2558,2024-05-11,Orgánico,Tablet,6,515,1,0,Inicio
201284,2095,2023-03-03,"TikTok Ads",Móvil,1,454,0,0,Búsqueda
201285,1865,2024-11-27,Orgánico,Móvil,7,1369,1,0,Inicio
201286,1773,2024-12-29,"Google Ads",Móvil,8,794,0,0,Inicio
201287,2295,2022-10-04,Orgánico,Desktop,8,260,0,0,Inicio
201288,2612,2024-06-20,"Meta Ads",Desktop,3,1734,1,0,Búsqueda
201289,1439,2024-11-13,"Meta Ads",Tablet,16,1151,0,0,Checkout
201290,1918,2023-05-21,"Google Ads",Tablet,1,1037,0,0,Búsqueda
201291,1472,2024-04-23,Directo,Móvil,18,1620,0,0,Búsqueda
201292,2941,2024-04-12,Correo,Tablet,20,1685,0,0,Confirmación
201293,1816,2024-09-16,"TikTok Ads",Móvil,19,943,1,1,Confirmación
201294,2408,2022-03-14,"Google Ads",Móvil,19,810,1,0,Carrito
201295,2465,2022-07-17,Orgánico,Móvil,18,867,0,0,Producto
201296,2578,2023-08-28,"Meta Ads",Tablet,8,1085,0,0,Producto
201297,2931,2024-03-21,Orgánico,Desktop,5,711,0,0,Inicio
201298,1921,2022-10-04,"Meta Ads",Móvil,17,1687,1,0,Producto
201299,1019,2022-02-04,Directo,Tablet,16,335,0,0,Inicio
201300,2487,2023-03-01,"TikTok Ads",Desktop,11,754,0,0,Producto
201301,1621,2024-03-27,Correo,Tablet,9,1589,1,0,Carrito
201302,NULL,2022-01-21,Orgánico,Tablet,5,89,0,0,Checkout
201303,2049,2023-09-08,Correo,Tablet,16,999,0,0,Checkout
201304,1346,2023-07-30,"Google Ads",Desktop,1,637,1,0,Búsqueda
201305,1173,2022-04-26,"Meta Ads",Tablet,11,1514,0,0,Carrito
201306,1352,2022-05-10,"TikTok Ads",Desktop,12,38,0,0,Confirmación
201307,NULL,2023-09-11,"Google Ads",Tablet,7,1202,1,0,Carrito
201308,2724,2022-09-20,"Google Ads",Desktop,15,144,1,0,Inicio
201309,1030,2023-11-06,"Meta Ads",Tablet,10,187,0,0,Búsqueda
201310,2792,2024-02-21,Orgánico,Móvil,1,1065,0,0,Checkout
201311,2319,2022-12-28,"Google Ads",Desktop,12,443,1,0,Búsqueda
201312,2471,2024-11-14,Directo,Móvil,13,1270,1,0,Búsqueda
201313,2214,2023-05-26,"Google Ads",Tablet,7,328,1,1,Confirmación
201314,1516,2022-10-28,Directo,Desktop,15,373,1,0,Producto
201315,NULL,2024-09-01,Orgánico,Tablet,18,1216,1,0,Carrito
201316,1427,2023-04-15,"Meta Ads",Desktop,9,1151,0,0,Checkout
201317,2834,2024-11-15,Directo,Tablet,10,46,1,1,Confirmación
201318,2175,2023-04-21,"Google Ads",Tablet,20,307,0,0,Confirmación
201319,2480,2024-03-30,"Google Ads",Tablet,4,1696,0,0,Búsqueda
201320,1969,2023-04-08,Orgánico,Tablet,12,1669,0,0,Búsqueda
201321,2931,2022-05-30,Directo,Tablet,2,596,1,0,Carrito
201322,2335,2022-03-15,"TikTok Ads",Tablet,6,1360,1,0,Carrito
201323,2081,2023-10-17,"Google Ads",Desktop,4,102,0,0,Búsqueda
201324,2612,2024-02-23,"Meta Ads",Móvil,5,234,1,1,Confirmación
201325,2347,2022-07-30,Correo,Desktop,20,308,0,0,Checkout
201326,2488,2023-01-01,"Google Ads",Tablet,7,780,0,0,Checkout
201327,2271,2022-06-12,"TikTok Ads",Tablet,19,741,1,0,Checkout
201328,2106,2023-01-31,Orgánico,Desktop,13,818,0,0,Inicio
201329,2026,2022-05-27,"Google Ads",Móvil,1,962,0,0,Inicio
201330,1327,2023-01-11,Orgánico,Desktop,20,567,0,0,Checkout
201331,1405,2024-02-03,"Meta Ads",Tablet,5,1672,0,0,Búsqueda
201332,1361,2022-03-08,Directo,Tablet,20,81,1,0,Producto
201333,2076,2022-07-14,Correo,Tablet,11,528,1,0,Búsqueda
201334,2856,2024-02-29,Correo,Desktop,19,462,1,0,Búsqueda
201335,2605,2022-11-18,Directo,Desktop,13,415,0,0,Inicio
201336,2758,2024-07-01,Directo,Móvil,5,975,0,0,Carrito
201337,2000,2022-09-20,Correo,Móvil,20,1023,0,0,Inicio
201338,2566,2023-07-18,Correo,Desktop,14,1278,0,0,Carrito
201339,1129,2024-08-18,"TikTok Ads",Desktop,12,29,0,0,Confirmación
201340,1800,2022-04-25,"Google Ads",Móvil,7,127,0,0,Búsqueda
201341,2748,2022-03-07,"TikTok Ads",Tablet,7,1019,0,0,Confirmación
201342,2801,2024-04-20,Orgánico,Móvil,8,1789,1,0,Checkout
201343,1148,2024-01-14,Orgánico,Móvil,7,340,0,0,Confirmación
201344,2494,2023-01-23,"TikTok Ads",Desktop,5,679,0,0,Confirmación
201345,2011,2022-10-27,"Google Ads",Desktop,13,969,1,0,Producto
201346,2627,2022-07-14,"Meta Ads",Tablet,11,132,1,0,Inicio
201347,2704,2024-09-16,"TikTok Ads",Desktop,6,1416,1,0,Producto
201348,1590,2024-07-12,"Meta Ads",Móvil,9,491,0,0,Confirmación
201349,2678,2022-08-24,"TikTok Ads",Desktop,2,1420,0,0,Búsqueda
201350,1858,2024-05-08,"Google Ads",Móvil,20,53,1,0,Confirmación
201351,1142,2022-05-16,"TikTok Ads",Móvil,13,545,0,0,Búsqueda
201352,1665,2024-03-15,"Meta Ads",Tablet,9,178,0,0,Búsqueda
201353,2597,2022-06-01,"TikTok Ads",Desktop,14,271,0,0,Checkout
201354,2034,2022-12-31,"TikTok Ads",Móvil,20,637,0,0,Checkout
201355,2970,2022-02-14,"Meta Ads",Tablet,3,47,0,0,Carrito
201356,2976,2022-07-29,Directo,Desktop,16,1096,0,0,Inicio
201357,2229,2022-06-28,"Google Ads",Móvil,9,1765,1,0,Confirmación
201358,2813,2023-02-21,Orgánico,Móvil,14,1085,0,0,Checkout
201359,1029,2023-10-12,Correo,Desktop,12,466,0,0,Inicio
201360,1363,2022-10-14,Correo,Móvil,3,230,0,0,Confirmación
201361,1967,2023-04-06,"Google Ads",Móvil,20,769,0,0,Búsqueda
201362,1547,2022-08-03,"TikTok Ads",Desktop,4,428,0,0,Producto
201363,NULL,2023-01-31,"Meta Ads",Desktop,8,180,1,0,Búsqueda
201364,2783,2022-07-13,"Meta Ads",Móvil,9,419,0,0,Producto
201365,NULL,2023-04-23,Directo,Desktop,2,1119,1,0,Producto
201366,2325,2024-03-30,"Meta Ads",Desktop,3,1374,0,0,Búsqueda
201367,1243,2022-08-13,Directo,Móvil,16,172,1,0,Producto
201368,2724,2022-01-31,"Meta Ads",Móvil,5,688,0,0,Producto
201369,NULL,2022-06-08,"Google Ads",Tablet,6,684,0,0,Inicio
201370,2181,2024-01-31,"Google Ads",Tablet,11,132,0,0,Confirmación
201371,2663,2024-11-04,"TikTok Ads",Tablet,16,1691,1,0,Búsqueda
201372,2994,2024-01-20,Orgánico,Tablet,9,1114,1,0,Inicio
201373,1137,2023-06-05,"TikTok Ads",Desktop,7,1742,0,0,Producto
201374,2919,2023-02-06,"Google Ads",Tablet,3,1061,0,0,Confirmación
201375,1321,2022-11-13,Directo,Desktop,8,821,1,0,Búsqueda
201376,NULL,2023-01-09,Directo,Móvil,18,1178,0,0,Producto
201377,1586,2022-04-15,Correo,Móvil,1,1448,0,0,Producto
201378,2993,2024-01-02,Orgánico,Tablet,5,471,1,0,Producto
201379,1319,2024-03-20,"TikTok Ads",Móvil,17,702,1,0,Carrito
201380,1215,2022-06-23,"Google Ads",Desktop,14,1013,0,0,Producto
201381,1920,2023-12-04,Orgánico,Tablet,14,585,0,0,Carrito
201382,1782,2023-09-19,"TikTok Ads",Desktop,16,750,0,0,Carrito
201383,1216,2022-02-26,"Meta Ads",Tablet,15,908,0,0,Búsqueda
201384,NULL,2022-02-20,Correo,Tablet,2,913,0,0,Confirmación
201385,NULL,2023-10-03,"Google Ads",Tablet,7,103,1,0,Producto
201386,NULL,2024-05-26,Correo,Tablet,13,142,1,1,Confirmación
201387,2270,2024-06-26,Correo,Móvil,17,166,0,0,Búsqueda
201388,1146,2022-08-22,Orgánico,Tablet,5,977,0,0,Inicio
201389,1612,2024-08-07,Directo,Desktop,10,797,0,0,Checkout
201390,2704,2022-12-26,Correo,Móvil,18,1525,0,0,Producto
201391,NULL,2022-10-28,Directo,Tablet,8,1348,0,0,Inicio
201392,1417,2023-01-13,"TikTok Ads",Desktop,4,775,0,0,Carrito
201393,2105,2023-03-26,Directo,Móvil,2,1464,0,0,Búsqueda
201394,2728,2023-10-17,Orgánico,Tablet,13,900,0,0,Checkout
201395,1963,2022-09-08,Orgánico,Tablet,18,594,1,0,Carrito
201396,1436,2023-07-29,Directo,Tablet,15,794,0,0,Confirmación
201397,1782,2023-08-02,Orgánico,Desktop,8,1234,1,1,Confirmación
201398,2651,2023-06-07,"Meta Ads",Móvil,5,1014,0,0,Confirmación
201399,2104,2024-10-21,Correo,Tablet,19,606,0,0,Confirmación
201400,2096,2024-06-04,"Meta Ads",Móvil,10,153,0,0,Checkout
201401,2034,2024-07-26,"TikTok Ads",Desktop,13,973,0,0,Confirmación
201402,2430,2022-08-02,"TikTok Ads",Desktop,19,1245,0,0,Checkout
201403,NULL,2024-04-01,Correo,Tablet,10,1658,0,0,Búsqueda
201404,1006,2024-02-20,Correo,Tablet,17,752,1,0,Producto
201405,2076,2024-10-23,"TikTok Ads",Tablet,3,1391,0,0,Confirmación
201406,1123,2022-09-04,Correo,Desktop,11,624,1,0,Inicio
201407,NULL,2024-04-21,"Google Ads",Tablet,9,327,1,0,Producto
201408,2866,2022-05-06,"Google Ads",Tablet,4,498,0,0,Inicio
201409,1363,2023-03-11,"Meta Ads",Tablet,2,692,0,0,Producto
201410,2561,2023-06-23,"TikTok Ads",Tablet,9,1662,1,0,Búsqueda
201411,NULL,2023-10-28,"Meta Ads",Tablet,17,745,0,0,Carrito
201412,1386,2024-11-18,"Meta Ads",Desktop,10,623,1,0,Checkout
201413,1885,2022-04-15,"Meta Ads",Tablet,12,846,0,0,Checkout
201414,1832,2024-05-24,Orgánico,Desktop,3,296,0,0,Inicio
201415,1833,2022-03-10,Orgánico,Desktop,18,667,0,0,Producto
201416,NULL,2023-05-06,"TikTok Ads",Desktop,7,1493,0,0,Checkout
201417,1867,2024-01-06,"TikTok Ads",Móvil,5,688,0,0,Búsqueda
201418,1540,2023-04-08,Correo,Desktop,19,983,0,0,Checkout
201419,2280,2024-10-26,"Google Ads",Móvil,15,985,0,0,Producto
201420,1110,2024-12-16,"TikTok Ads",Desktop,15,1172,1,0,Búsqueda
201421,2223,2024-10-03,"Meta Ads",Tablet,3,1560,1,0,Inicio
201422,1195,2022-02-22,Correo,Móvil,19,668,0,0,Producto
201423,2869,2024-12-15,Directo,Desktop,11,44,0,0,Carrito
201424,2686,2022-01-09,Orgánico,Móvil,9,455,0,0,Búsqueda
201425,2890,2023-12-04,"Google Ads",Tablet,5,340,1,0,Confirmación
201426,2020,2022-11-25,"Google Ads",Desktop,2,1640,0,0,Confirmación
201427,1161,2022-05-20,"TikTok Ads",Desktop,1,776,0,0,Búsqueda
201428,2420,2023-12-26,"Google Ads",Desktop,9,567,1,0,Confirmación
201429,NULL,2024-12-13,Directo,Móvil,16,44,0,0,Inicio
201430,1786,2023-11-13,"Meta Ads",Móvil,6,152,0,0,Búsqueda
201431,NULL,2024-04-30,Directo,Desktop,19,170,0,0,Checkout
201432,1489,2022-04-02,"Meta Ads",Desktop,12,458,1,0,Confirmación
201433,2288,2022-08-09,"Meta Ads",Tablet,15,1177,1,1,Confirmación
201434,1785,2024-08-05,"Google Ads",Móvil,4,1379,1,0,Búsqueda
201435,1393,2024-04-15,"Meta Ads",Tablet,2,524,0,0,Búsqueda
201436,2067,2022-01-01,Correo,Móvil,1,1740,0,0,Búsqueda
201437,1015,2023-11-27,Orgánico,Tablet,15,1337,1,0,Inicio
201438,NULL,2024-04-21,Orgánico,Desktop,16,102,0,0,Carrito
201439,1858,2022-02-16,"Meta Ads",Tablet,16,573,1,0,Confirmación
201440,2682,2024-12-28,"Meta Ads",Móvil,17,633,0,0,Producto
201441,2960,2022-12-14,Correo,Desktop,3,241,0,0,Carrito
201442,NULL,2023-06-12,"Google Ads",Tablet,5,811,0,0,Checkout
201443,1579,2023-10-22,"Meta Ads",Móvil,20,946,1,0,Checkout
201444,2469,2023-02-19,Orgánico,Desktop,6,613,1,1,Confirmación
201445,NULL,2022-02-11,"Google Ads",Desktop,12,749,1,0,Confirmación
201446,2693,2022-05-03,Directo,Desktop,19,1190,1,1,Confirmación
201447,2028,2022-09-13,"Google Ads",Desktop,16,280,1,0,Checkout
201448,2774,2022-12-27,"Meta Ads",Tablet,5,1566,1,0,Checkout
201449,NULL,2022-05-11,Directo,Desktop,19,22,1,0,Carrito
201450,2761,2023-11-02,Correo,Desktop,10,1455,1,0,Producto
201451,2116,2023-11-15,Orgánico,Desktop,11,877,0,0,Búsqueda
201452,2538,2022-10-25,Orgánico,Tablet,9,861,0,0,Confirmación
201453,1291,2023-07-04,"Meta Ads",Desktop,2,883,0,0,Inicio
201454,1991,2022-01-09,"Meta Ads",Tablet,2,436,0,0,Confirmación
201455,1382,2022-04-13,Orgánico,Tablet,15,1718,0,0,Carrito
201456,2487,2024-07-21,Orgánico,Móvil,1,1220,0,0,Producto
201457,2694,2022-07-30,Directo,Móvil,18,388,0,0,Checkout
201458,1078,2024-09-15,Correo,Tablet,13,1074,1,0,Inicio
201459,2013,2022-09-25,Orgánico,Tablet,7,1506,1,0,Confirmación
201460,1290,2022-12-17,Orgánico,Tablet,14,451,0,0,Confirmación
201461,NULL,2022-05-25,Correo,Móvil,14,1228,1,0,Producto
201462,NULL,2023-11-01,Correo,Móvil,14,429,0,0,Producto
201463,2149,2022-10-02,"Meta Ads",Móvil,3,248,0,0,Producto
201464,1742,2023-04-20,"Meta Ads",Tablet,8,489,0,0,Confirmación
201465,2496,2024-03-25,Orgánico,Desktop,17,1554,1,0,Carrito
201466,1052,2024-06-22,"TikTok Ads",Móvil,11,1785,1,0,Confirmación
201467,1245,2024-01-17,Directo,Móvil,18,920,0,0,Producto
201468,NULL,2022-01-08,Correo,Móvil,5,730,0,0,Confirmación
201469,NULL,2022-07-19,"Meta Ads",Tablet,11,1283,0,0,Inicio
201470,1371,2024-04-03,"Meta Ads",Desktop,3,746,1,0,Checkout
201471,1693,2024-03-19,"Meta Ads",Desktop,14,1322,0,0,Carrito
201472,1862,2022-08-26,Directo,Móvil,11,1771,0,0,Búsqueda
201473,NULL,2024-10-10,Orgánico,Tablet,16,1677,0,0,Producto
